,K,n,s,exp,det,rot,roc,cen
0,194.8306995,-0.150005968,0.511076814,에멀젼C,전기,변성암,석회암,분착식 다단발파
0,339.0372573,-0.325015025,0.433131395,에멀젼C,전기,변성암,석회암,선대구경
0,332.847088,-0.651372055,0.569233238,에멀젼C,전기,변성암,석회암,수직구
0,-137.2597357,-0.159576352,0.502912479,에멀젼C,전기,변성암,섬록암,모든 심발
0,10.55486993,0.029963789,0.778380788,에멀젼C,전기,변성암,섬록암,Cylinder-cut
0,-131.0197316,0.57192938,1.317529407,에멀젼C,전기,변성암,섬록암,TBM 선굴착
0,0.996446032,0.27764419,0.794105387,에멀젼C,전기,변성암,섬록암,V-CUT
0,119.6484345,-0.096128823,0.42706833,에멀젼C,전기,변성암,섬록암,라인 드릴링
0,249.5025111,-0.031475906,0.539432745,에멀젼C,전기,변성암,섬록암,분착식 다단발파
0,413.6567058,-0.25786813,0.473794312,에멀젼C,전기,변성암,섬록암,선대구경
0,354.9388382,-0.639773611,0.442938751,에멀젼C,전기,변성암,섬록암,수직구
0,-186.3358204,-0.527113848,0.330245283,에멀젼C,전기,변성암,셰일,모든 심발
0,-82.6354735,0.187894566,1.106879229,에멀젼C,전기,변성암,셰일,Cylinder-cut
0,-328.0238587,1.053563982,1.570668924,에멀젼C,전기,변성암,셰일,TBM 선굴착
0,-265.9888061,0.703910798,0.770801777,에멀젼C,전기,변성암,셰일,V-CUT
0,37.79954709,0.25685435,0.306514683,에멀젼C,전기,변성암,셰일,라인 드릴링
0,125.158683,0.261977433,0.272759394,에멀젼C,전기,변성암,셰일,분착식 다단발파
0,269.412606,0.160174205,0.598468003,에멀젼C,전기,변성암,셰일,선대구경
0,212.9751049,-0.184466495,0.477099992,에멀젼C,전기,변성암,셰일,수직구
0,-413.6818288,-0.203088988,0.400545651,에멀젼C,전기,변성암,안산암,모든 심발
0,-295.7517631,0.519438512,1.246764682,에멀젼C,전기,변성암,안산암,Cylinder-cut
0,-563.3373183,1.121391679,1.441664388,에멀젼C,전기,변성암,안산암,TBM 선굴착
0,-419.1231121,0.748198767,0.557403164,에멀젼C,전기,변성암,안산암,V-CUT
0,-150.2295773,0.382283805,0.034927035,에멀젼C,전기,변성암,안산암,라인 드릴링
0,-0.650222229,0.241554244,-0.086952101,에멀젼C,전기,변성암,안산암,분착식 다단발파
0,189.749281,-0.013876767,0.099544077,에멀젼C,전기,변성암,안산암,선대구경
0,104.0986461,-0.055811624,0.259076303,에멀젼C,전기,변성암,안산암,수직구
0,-492.6646248,0.485425972,0.954153042,에멀젼C,전기,변성암,응회암,모든 심발
0,-456.8513824,0.865983476,1.401185508,에멀젼C,전기,변성암,응회암,Cylinder-cut
0,-624.171986,1.017957454,1.148406177,에멀젼C,전기,변성암,응회암,TBM 선굴착
0,-586.5455231,1.076838619,0.581080406,에멀젼C,전기,변성암,응회암,V-CUT
0,-294.632286,0.646511731,0.100476327,에멀젼C,전기,변성암,응회암,라인 드릴링
0,-68.49759158,0.205800251,-0.291348623,에멀젼C,전기,변성암,응회암,분착식 다단발파
0,97.44461131,-0.242046162,-0.513113126,에멀젼C,전기,변성암,응회암,선대구경
0,62.76325872,-0.076708189,-0.089640201,에멀젼C,전기,변성암,응회암,수직구
0,-531.4779818,0.580957963,0.842671576,에멀젼C,전기,변성암,편마암,모든 심발
0,-578.9522016,0.903495561,1.124331975,에멀젼C,전기,변성암,편마암,Cylinder-cut
0,-605.5765976,0.955294439,0.841474801,에멀젼C,전기,변성암,편마암,TBM 선굴착
0,-616.6066781,1.216123234,0.640787896,에멀젼C,전기,변성암,편마암,V-CUT
0,-381.5590533,0.874140473,0.19358717,에멀젼C,전기,변성암,편마암,라인 드릴링
0,-147.7813316,0.322882786,-0.118979815,에멀젼C,전기,변성암,편마암,분착식 다단발파
0,-35.87221066,0.100625147,-0.502394997,에멀젼C,전기,변성암,편마암,선대구경
0,28.53569043,0.209622839,-0.212235356,에멀젼C,전기,변성암,편마암,수직구
0,-681.3569908,0.409182499,0.405927322,에멀젼C,전기,변성암,편암,모든 심발
0,-651.2468857,0.799290736,0.663221537,에멀젼C,전기,변성암,편암,Cylinder-cut
0,-644.9582631,0.991168354,0.554377124,에멀젼C,전기,변성암,편암,TBM 선굴착
0,-672.5772174,1.237415428,0.459577728,에멀젼C,전기,변성암,편암,V-CUT
0,-504.3716036,1.066014074,0.252050614,에멀젼C,전기,변성암,편암,라인 드릴링
0,-281.7213467,0.650509325,-0.005285671,에멀젼C,전기,변성암,편암,분착식 다단발파
0,-105.3580469,0.417186867,-0.348622905,에멀젼C,전기,변성암,편암,선대구경
0,-45.62348644,0.271797559,-0.624181684,에멀젼C,전기,변성암,편암,수직구
0,-676.6409662,0.623326605,0.594882767,에멀젼C,전기,변성암,화강반암,모든 심발
0,-677.1036338,0.919886442,0.633430968,에멀젼C,전기,변성암,화강반암,Cylinder-cut
0,-670.8511341,1.058127907,0.375633715,에멀젼C,전기,변성암,화강반암,TBM 선굴착
0,-752.1938591,1.335203561,0.241074243,에멀젼C,전기,변성암,화강반암,V-CUT
0,-632.0195682,1.112380884,0.062849677,에멀젼C,전기,변성암,화강반암,라인 드릴링
0,-435.9926384,1.077027396,0.059146952,에멀젼C,전기,변성암,화강반암,분착식 다단발파
0,-173.1818995,0.701341941,-0.215994153,에멀젼C,전기,변성암,화강반암,선대구경
0,-89.57480525,0.20207865,-0.682534192,에멀젼C,전기,변성암,화강반암,수직구
0,-637.6945444,1.05158785,0.973827899,에멀젼C,전기,변성암,화강암,모든 심발
0,-643.1036119,1.287603677,0.930323743,에멀젼C,전기,변성암,화강암,Cylinder-cut
0,-636.3638222,1.21231786,0.542414122,에멀젼C,전기,변성암,화강암,TBM 선굴착
0,-745.5566141,1.329856988,0.068581117,에멀젼C,전기,변성암,화강암,V-CUT
0,-680.8587901,1.314939599,-0.073612818,에멀젼C,전기,변성암,화강암,라인 드릴링
0,-558.6055177,1.291989727,-0.032938259,에멀젼C,전기,변성암,화강암,분착식 다단발파
0,-284.923086,0.889363691,-0.172092995,에멀젼C,전기,변성암,화강암,선대구경
0,-102.8161766,0.366379498,-0.359180748,에멀젼C,전기,변성암,화강암,수직구
0,175.844023,-1.721197905,0.081147284,에멀젼C,전기,퇴적암,모든 암종,모든 심발
0,284.1595453,-2.52037408,-0.072931812,에멀젼C,전기,퇴적암,모든 암종,Cylinder-cut
0,69.70973211,-2.10165306,0.039535633,에멀젼C,전기,퇴적암,모든 암종,TBM 선굴착
0,121.2136236,-1.645391732,0.087598529,에멀젼C,전기,퇴적암,모든 암종,V-CUT
0,211.0067589,-1.093023546,0.232842638,에멀젼C,전기,퇴적암,모든 암종,라인 드릴링
0,195.9477623,-1.091778422,0.10771021,에멀젼C,전기,퇴적암,모든 암종,분착식 다단발파
0,166.6631015,-1.187435644,0.128029135,에멀젼C,전기,퇴적암,모든 암종,선대구경
0,184.8907186,-1.28889675,0.275728407,에멀젼C,전기,퇴적암,모든 암종,수직구
0,158.5866735,-1.201451465,0.025628316,에멀젼C,전기,퇴적암,규장암,모든 심발
0,201.8419268,-1.57010821,0.252560885,에멀젼C,전기,퇴적암,규장암,Cylinder-cut
0,-93.65648648,-0.969379582,0.445836444,에멀젼C,전기,퇴적암,규장암,TBM 선굴착
0,8.895411227,-0.832601568,0.307384313,에멀젼C,전기,퇴적암,규장암,V-CUT
0,9.953737508,-0.0421144,0.519510059,에멀젼C,전기,퇴적암,규장암,라인 드릴링
0,51.03643072,-0.064159405,0.604626756,에멀젼C,전기,퇴적암,규장암,분착식 다단발파
0,218.8132053,-0.602979911,0.463246606,에멀젼C,전기,퇴적암,규장암,선대구경
0,262.5122169,-0.816776587,0.681474523,에멀젼C,전기,퇴적암,규장암,수직구
0,132.9138571,-0.586967014,0.136256222,에멀젼C,전기,퇴적암,사암,모든 심발
0,167.6929349,-0.579255279,0.63459712,에멀젼C,전기,퇴적암,사암,Cylinder-cut
0,-201.8310559,0.205793366,0.848704823,에멀젼C,전기,퇴적암,사암,TBM 선굴착
0,-148.791408,0.234009481,0.580760471,에멀젼C,전기,퇴적암,사암,V-CUT
0,-146.6231514,0.953104857,0.859339989,에멀젼C,전기,퇴적암,사암,라인 드릴링
0,-38.29999906,0.807596917,0.996677162,에멀젼C,전기,퇴적암,사암,분착식 다단발파
0,153.0687397,0.212255387,0.893559465,에멀젼C,전기,퇴적암,사암,선대구경
0,311.6998402,-0.372281107,0.961797711,에멀젼C,전기,퇴적암,사암,수직구
0,6.391838529,-0.13759059,0.252775758,에멀젼C,전기,퇴적암,석회암,모든 심발
0,20.73121602,0.003764545,0.794038032,에멀젼C,전기,퇴적암,석회암,Cylinder-cut
0,-439.2487831,0.982340597,1.02019853,에멀젼C,전기,퇴적암,석회암,TBM 선굴착
0,-469.5767312,1.130882737,0.750232562,에멀젼C,전기,퇴적암,석회암,V-CUT
0,-328.0913127,1.475618542,0.916994561,에멀젼C,전기,퇴적암,석회암,라인 드릴링
0,-214.7789289,1.469540386,1.118297965,에멀젼C,전기,퇴적암,석회암,분착식 다단발파
0,65.75683074,0.78426318,1.066444291,에멀젼C,전기,퇴적암,석회암,선대구경
0,248.2205917,0.157552559,1.123698977,에멀젼C,전기,퇴적암,석회암,수직구
0,-156.1012388,0.411932674,0.449560716,에멀젼C,전기,퇴적암,섬록암,모든 심발
0,-203.5627787,0.693470692,1.009176117,에멀젼C,전기,퇴적암,섬록암,Cylinder-cut
0,-671.5205867,1.519813557,1.245846741,에멀젼C,전기,퇴적암,섬록암,TBM 선굴착
0,-749.6906919,1.76181057,0.870281219,에멀젼C,전기,퇴적암,섬록암,V-CUT
0,-436.8240541,1.803142373,0.77923833,에멀젼C,전기,퇴적암,섬록암,라인 드릴링
0,-288.6232839,1.35576073,0.705673085,에멀젼C,전기,퇴적암,섬록암,분착식 다단발파
0,14.85568427,0.682230149,0.822731797,에멀젼C,전기,퇴적암,섬록암,선대구경
0,174.8944708,0.373765321,1.013458058,에멀젼C,전기,퇴적암,섬록암,수직구
0,-381.2981209,0.875916926,0.829894549,에멀젼C,전기,퇴적암,셰일,모든 심발
0,-399.2468363,1.264889059,1.39777816,에멀젼C,전기,퇴적암,셰일,Cylinder-cut
0,-845.1031261,2.00343175,1.533535468,에멀젼C,전기,퇴적암,셰일,TBM 선굴착
0,-925.7418238,2.412843425,1.315564669,에멀젼C,전기,퇴적암,셰일,V-CUT
0,-570.9080078,2.122462731,0.619755639,에멀젼C,전기,퇴적암,셰일,라인 드릴링
0,-308.126499,1.349826595,0.191148469,에멀젼C,전기,퇴적암,셰일,분착식 다단발파
0,-70.36634175,0.670989606,0.500412467,에멀젼C,전기,퇴적암,셰일,선대구경
0,152.1049779,0.227301878,0.619571601,에멀젼C,전기,퇴적암,셰일,수직구
0,-622.2095559,1.38007737,1.30982858,에멀젼C,전기,퇴적암,안산암,모든 심발
0,-622.3133539,1.800605649,1.696576503,에멀젼C,전기,퇴적암,안산암,Cylinder-cut
0,-1007.786143,2.641294407,1.870873911,에멀젼C,전기,퇴적암,안산암,TBM 선굴착
0,-1054.669423,2.794293173,1.457058745,에멀젼C,전기,퇴적암,안산암,V-CUT
0,-693.9685895,2.283687922,0.588724099,에멀젼C,전기,퇴적암,안산암,라인 드릴링
0,-386.1426397,1.516603203,-0.13754175,에멀젼C,전기,퇴적암,안산암,분착식 다단발파
0,-124.7377623,0.610458221,-0.163362402,에멀젼C,전기,퇴적암,안산암,선대구경
0,101.4014659,0.089366243,0.247156479,에멀젼C,전기,퇴적암,안산암,수직구
0,-809.0444694,1.787950714,1.740482242,에멀젼C,전기,퇴적암,응회암,모든 심발
0,-862.8323767,2.197442145,1.915229246,에멀젼C,전기,퇴적암,응회암,Cylinder-cut
0,-1065.504956,3.079014004,1.952343531,에멀젼C,전기,퇴적암,응회암,TBM 선굴착
0,-1148.22809,3.103865989,1.489477545,에멀젼C,전기,퇴적암,응회암,V-CUT
0,-816.7393036,2.450735932,0.59399651,에멀젼C,전기,퇴적암,응회암,라인 드릴링
0,-502.87479,1.738803319,-0.125961669,에멀젼C,전기,퇴적암,응회암,분착식 다단발파
0,-209.1865931,0.655280962,-0.553269102,에멀젼C,전기,퇴적암,응회암,선대구경
0,47.84155666,-0.072146129,-0.16911972,에멀젼C,전기,퇴적암,응회암,수직구
0,-926.7841528,2.101622111,1.909365658,에멀젼C,전기,퇴적암,편마암,모든 심발
0,-997.7550444,2.523005336,1.781474086,에멀젼C,전기,퇴적암,편마암,Cylinder-cut
0,-1143.161305,3.447982101,1.823481848,에멀젼C,전기,퇴적암,편마암,TBM 선굴착
0,-1251.180989,3.496128233,1.357064388,에멀젼C,전기,퇴적암,편마암,V-CUT
0,-1003.321504,2.835782195,0.698972441,에멀젼C,전기,퇴적암,편마암,라인 드릴링
0,-641.8965921,1.920866261,-0.128824836,에멀젼C,전기,퇴적암,편마암,분착식 다단발파
0,-341.641811,0.94814387,-0.551671295,에멀젼C,전기,퇴적암,편마암,선대구경
0,-36.73810895,-0.015078713,-0.475535035,에멀젼C,전기,퇴적암,편마암,수직구
0,-979.8712764,2.236332473,1.628562546,에멀젼C,전기,퇴적암,편암,모든 심발
0,-1080.461739,2.766555598,1.541788535,에멀젼C,전기,퇴적암,편암,Cylinder-cut
0,-1225.859522,3.57676751,1.55332213,에멀젼C,전기,퇴적암,편암,TBM 선굴착
0,-1372.26248,3.79381614,1.244261277,에멀젼C,전기,퇴적암,편암,V-CUT
0,-1150.982275,3.168081105,0.552667724,에멀젼C,전기,퇴적암,편암,라인 드릴링
0,-744.7504107,2.355354273,-0.042774796,에멀젼C,전기,퇴적암,편암,분착식 다단발파
0,-469.7707626,1.56481532,-0.475538938,에멀젼C,전기,퇴적암,편암,선대구경
0,-155.6731828,0.409193975,-0.552495414,에멀젼C,전기,퇴적암,편암,수직구
0,-1009.651631,2.419354792,1.247476232,에멀젼C,전기,퇴적암,화강반암,모든 심발
0,-1106.404003,3.020315303,1.235394893,에멀젼C,전기,퇴적암,화강반암,Cylinder-cut
0,-1241.146204,3.40573166,1.141041954,에멀젼C,전기,퇴적암,화강반암,TBM 선굴착
0,-1389.795782,3.740717054,1.009225403,에멀젼C,전기,퇴적암,화강반암,V-CUT
0,-1233.281371,3.304031427,0.252417798,에멀젼C,전기,퇴적암,화강반암,라인 드릴링
0,-883.9586511,2.635396995,-0.259724464,에멀젼C,전기,퇴적암,화강반암,분착식 다단발파
0,-588.0948255,2.008183878,-0.509618997,에멀젼C,전기,퇴적암,화강반암,선대구경
0,-262.6667925,0.90784374,-0.407724584,에멀젼C,전기,퇴적암,화강반암,수직구
0,-996.3528136,2.750395381,1.097248954,에멀젼C,전기,퇴적암,화강암,모든 심발
0,-1105.701745,3.318101328,1.189399378,에멀젼C,전기,퇴적암,화강암,Cylinder-cut
0,-1235.294815,3.598107901,1.065595656,에멀젼C,전기,퇴적암,화강암,TBM 선굴착
0,-1369.76897,3.708067839,0.744489517,에멀젼C,전기,퇴적암,화강암,V-CUT
0,-1253.09034,3.461283124,0.078269293,에멀젼C,전기,퇴적암,화강암,라인 드릴링
0,-1022.357297,2.918520395,-0.380632614,에멀젼C,전기,퇴적암,화강암,분착식 다단발파
0,-731.7510441,2.2348498,-0.662991373,에멀젼C,전기,퇴적암,화강암,선대구경
0,-366.8946437,1.146261452,-0.469260406,에멀젼C,전기,퇴적암,화강암,수직구
0,13.60612796,-1.133200885,0.248677133,에멀젼C,전기,화성암,모든 암종,모든 심발
0,41.05449385,-1.402934898,0.140876124,에멀젼C,전기,화성암,모든 암종,Cylinder-cut
0,11.90433546,-1.026948777,0.495298051,에멀젼C,전기,화성암,모든 암종,TBM 선굴착
0,15.93150065,-1.134207599,0.179707656,에멀젼C,전기,화성암,모든 암종,V-CUT
0,68.84110617,-1.41840707,0.182430685,에멀젼C,전기,화성암,모든 암종,라인 드릴링
0,272.5681596,-1.733894727,0.142625649,에멀젼C,전기,화성암,모든 암종,분착식 다단발파
0,368.539245,-1.870560134,0.070698765,에멀젼C,전기,화성암,모든 암종,선대구경
0,5.73377573,-0.962714009,0.296606083,에멀젼C,전기,화성암,모든 암종,수직구
0,-31.32154035,-0.677548491,0.497581239,에멀젼C,전기,화성암,규장암,모든 심발
0,-71.01485779,-0.958317487,0.302476288,에멀젼C,전기,화성암,규장암,Cylinder-cut
0,-153.7149917,-0.590596235,0.58498142,에멀젼C,전기,화성암,규장암,TBM 선굴착
0,-181.8947719,-0.554934766,0.204518051,에멀젼C,전기,화성암,규장암,V-CUT
0,-185.9792361,-0.651939963,0.215101746,에멀젼C,전기,화성암,규장암,라인 드릴링
0,-10.57606729,-0.694241328,0.364435281,에멀젼C,전기,화성암,규장암,분착식 다단발파
0,141.5786547,-0.93024941,0.276050632,에멀젼C,전기,화성암,규장암,선대구경
0,-16.16285569,-0.38645888,0.482891433,에멀젼C,전기,화성암,규장암,수직구
0,-150.8013507,-0.223201756,0.635682005,에멀젼C,전기,화성암,사암,모든 심발
0,-208.9836415,-0.496921027,0.410365519,에멀젼C,전기,화성암,사암,Cylinder-cut
0,-392.9572554,0.025660939,0.627738948,에멀젼C,전기,화성암,사암,TBM 선굴착
0,-452.7919094,0.057660338,0.170002583,에멀젼C,전기,화성암,사암,V-CUT
0,-456.0462111,0.059509949,0.231905844,에멀젼C,전기,화성암,사암,라인 드릴링
0,-279.5057618,0.049624411,0.370313333,에멀젼C,전기,화성암,사암,분착식 다단발파
0,-109.6433432,-0.149576343,0.410431474,에멀젼C,전기,화성암,사암,선대구경
0,42.65100478,-0.552791518,0.344722082,에멀젼C,전기,화성암,사암,수직구
0,-281.7619665,0.241149148,0.782077999,에멀젼C,전기,화성암,석회암,모든 심발
0,-361.569654,0.100928108,0.588126136,에멀젼C,전기,화성암,석회암,Cylinder-cut
0,-625.8803027,0.626575403,0.66583365,에멀젼C,전기,화성암,석회암,TBM 선굴착
0,-736.8398714,0.847932048,0.29276903,에멀젼C,전기,화성암,석회암,V-CUT
0,-649.16267,1.072369944,0.413534624,에멀젼C,전기,화성암,석회암,라인 드릴링
0,-540.6262821,0.880920947,0.43307159,에멀젼C,전기,화성암,석회암,분착식 다단발파
0,-317.176899,0.377423231,0.421406891,에멀젼C,전기,화성암,석회암,선대구경
0,-15.18372327,-0.38734682,0.253307978,에멀젼C,전기,화성암,석회암,수직구
0,-516.2073715,0.967502965,1.049477872,에멀젼C,전기,화성암,섬록암,모든 심발
0,-544.0059081,0.788255609,0.808580192,에멀젼C,전기,화성암,섬록암,Cylinder-cut
0,-866.8600026,1.376744798,0.888401065,에멀젼C,전기,화성암,섬록암,TBM 선굴착
0,-957.1314894,1.932133199,0.760298691,에멀젼C,전기,화성암,섬록암,V-CUT
0,-867.2266128,2.240712211,0.74893713,에멀젼C,전기,화성암,섬록암,라인 드릴링
0,-741.0213513,1.514989706,0.44550264,에멀젼C,전기,화성암,섬록암,분착식 다단발파
0,-506.1388227,0.902100104,0.313948975,에멀젼C,전기,화성암,섬록암,선대구경
0,-131.459509,-0.062139808,0.202794103,에멀젼C,전기,화성암,섬록암,수직구
0,-733.2608325,1.688153742,1.463895668,에멀젼C,전기,화성암,셰일,모든 심발
0,-708.9623806,1.331660409,1.044905814,에멀젼C,전기,화성암,셰일,Cylinder-cut
0,-1056.981728,2.115369541,1.17912881,에멀젼C,전기,화성암,셰일,TBM 선굴착
0,-1153.342498,3.043674861,1.381451526,에멀젼C,전기,화성암,셰일,V-CUT
0,-1052.224052,3.04474211,1.013204418,에멀젼C,전기,화성암,셰일,라인 드릴링
0,-775.9846742,2.148004986,0.448285982,에멀젼C,전기,화성암,셰일,분착식 다단발파
0,-652.4098208,1.363242949,0.198227474,에멀젼C,전기,화성암,셰일,선대구경
0,-251.8968703,0.170500127,0.104357385,에멀젼C,전기,화성암,셰일,수직구
0,-965.9456163,2.365502894,1.814155348,에멀젼C,전기,화성암,안산암,모든 심발
0,-934.4218539,2.04430567,1.388724981,에멀젼C,전기,화성암,안산암,Cylinder-cut
0,-1209.353436,3.028991579,1.514059452,에멀젼C,전기,화성암,안산암,TBM 선굴착
0,-1280.88637,3.698119471,1.631841887,에멀젼C,전기,화성암,안산암,V-CUT
0,-1178.441993,3.611726229,1.216839277,에멀젼C,전기,화성암,안산암,라인 드릴링
0,-918.2282675,2.995746769,0.81371993,에멀젼C,전기,화성암,안산암,분착식 다단발파
0,-749.4644448,1.922602549,0.267989492,에멀젼C,전기,화성암,안산암,선대구경
0,-373.8140526,0.466364673,0.135255934,에멀젼C,전기,화성암,안산암,수직구
0,-1124.055847,2.758076132,1.980396493,에멀젼C,전기,화성암,응회암,모든 심발
0,-1100.020134,2.899840093,1.84282553,에멀젼C,전기,화성암,응회암,Cylinder-cut
0,-1339.745412,3.580979701,1.692251554,에멀젼C,전기,화성암,응회암,TBM 선굴착
0,-1416.474215,4.176342892,1.671021602,에멀젼C,전기,화성암,응회암,V-CUT
0,-1354.122313,4.177917371,1.35674704,에멀젼C,전기,화성암,응회암,라인 드릴링
0,-1087.501275,3.639758158,1.148701978,에멀젼C,전기,화성암,응회암,분착식 다단발파
0,-740.1103916,2.271272258,0.427004666,에멀젼C,전기,화성암,응회암,선대구경
0,-472.8309592,0.817398395,0.167666293,에멀젼C,전기,화성암,응회암,수직구
0,-1168.944628,2.902838718,2.144695042,에멀젼C,전기,화성암,편마암,모든 심발
0,-1169.46583,3.107046506,1.82358534,에멀젼C,전기,화성암,편마암,Cylinder-cut
0,-1470.838982,4.082898347,1.845401125,에멀젼C,전기,화성암,편마암,TBM 선굴착
0,-1576.207468,4.560292068,1.696791631,에멀젼C,전기,화성암,편마암,V-CUT
0,-1528.878256,4.634851468,1.38502285,에멀젼C,전기,화성암,편마암,라인 드릴링
0,-1224.48243,3.903485166,1.057627447,에멀젼C,전기,화성암,편마암,분착식 다단발파
0,-794.8127233,2.551958198,0.621118044,에멀젼C,전기,화성암,편마암,선대구경
0,-541.5947436,1.1022621,0.200207862,에멀젼C,전기,화성암,편마암,수직구
0,-1138.141111,2.906517859,2.066668484,에멀젼C,전기,화성암,편암,모든 심발
0,-1216.164145,3.290640894,1.796480263,에멀젼C,전기,화성암,편암,Cylinder-cut
0,-1498.989164,4.251159923,1.82010173,에멀젼C,전기,화성암,편암,TBM 선굴착
0,-1709.407665,4.995190914,1.76006667,에멀젼C,전기,화성암,편암,V-CUT
0,-1676.331799,5.001973684,1.321255629,에멀젼C,전기,화성암,편암,라인 드릴링
0,-1350.182119,4.095787962,0.745106737,에멀젼C,전기,화성암,편암,분착식 다단발파
0,-893.322804,2.717704279,0.515147784,에멀젼C,전기,화성암,편암,선대구경
0,-601.598659,1.249540181,0.163372751,에멀젼C,전기,화성암,편암,수직구
0,-1123.369218,3.122085538,1.94421194,에멀젼C,전기,화성암,화강반암,모든 심발
0,-1221.768792,3.553200813,1.692426303,에멀젼C,전기,화성암,화강반암,Cylinder-cut
0,-1453.714384,4.450916823,1.667524928,에멀젼C,전기,화성암,화강반암,TBM 선굴착
0,-1756.183092,5.240999613,1.578310709,에멀젼C,전기,화성암,화강반암,V-CUT
0,-1717.510098,5.187836836,1.146647915,에멀젼C,전기,화성암,화강반암,라인 드릴링
0,-1443.272369,4.343195239,0.565042192,에멀젼C,전기,화성암,화강반암,분착식 다단발파
0,-997.699828,2.95025499,0.342795242,에멀젼C,전기,화성암,화강반암,선대구경
0,-658.1030795,1.60529562,0.277947845,에멀젼C,전기,화성암,화강반암,수직구
0,-1160.668511,3.476061655,1.715396448,에멀젼C,전기,화성암,화강암,모든 심발
0,-1243.398206,3.890032663,1.469570086,에멀젼C,전기,화성암,화강암,Cylinder-cut
0,-1419.057368,4.628070419,1.316583218,에멀젼C,전기,화성암,화강암,TBM 선굴착
0,-1704.526212,5.237014068,1.202602843,에멀젼C,전기,화성암,화강암,V-CUT
0,-1717.598857,5.249021768,0.931537993,에멀젼C,전기,화성암,화강암,라인 드릴링
0,-1540.241183,4.59824884,0.391075153,에멀젼C,전기,화성암,화강암,분착식 다단발파
0,-1132.35526,3.323165597,0.13757335,에멀젼C,전기,화성암,화강암,선대구경
0,-765.576423,2.035928912,0.19750954,에멀젼C,전기,화성암,화강암,수직구
0,68.00686146,-1.536735732,0.13913521,에멀젼C,전자,모든 암석분류,모든 암종,모든 심발
0,49.22582731,-1.47638258,0.142345012,에멀젼C,전자,모든 암석분류,모든 암종,Cylinder-cut
0,153.2831731,-1.656878072,-0.01890506,에멀젼C,전자,모든 암석분류,모든 암종,TBM 선굴착
0,7.532473342,-1.115193351,0.252154445,에멀젼C,전자,모든 암석분류,모든 암종,V-CUT
0,-43.92558268,-1.069127925,0.308023674,에멀젼C,전자,모든 암석분류,모든 암종,라인 드릴링
0,8.556409179,-1.155906466,0.287239501,에멀젼C,전자,모든 암석분류,모든 암종,분착식 다단발파
0,189.9092169,-1.719740981,0.120816481,에멀젼C,전자,모든 암석분류,모든 암종,선대구경
0,226.1679316,-1.905370386,0.011305186,에멀젼C,전자,모든 암석분류,모든 암종,수직구
0,93.29610278,-1.608849854,-0.053944303,에멀젼C,전자,모든 암석분류,규장암,모든 심발
0,-2.668882299,-1.509750539,0.06956628,에멀젼C,전자,모든 암석분류,규장암,Cylinder-cut
0,172.6609718,-1.696983687,-0.31700778,에멀젼C,전자,모든 암석분류,규장암,TBM 선굴착
0,35.93168156,-1.173568434,0.086518712,에멀젼C,전자,모든 암석분류,규장암,V-CUT
0,-64.99262297,-0.808466246,0.418241646,에멀젼C,전자,모든 암석분류,규장암,라인 드릴링
0,42.97451638,-1.083905452,0.378716124,에멀젼C,전자,모든 암석분류,규장암,분착식 다단발파
0,187.7667438,-1.580632735,0.249439666,에멀젼C,전자,모든 암석분류,규장암,선대구경
0,175.3104551,-1.698746298,0.112150549,에멀젼C,전자,모든 암석분류,규장암,수직구
0,66.23620514,-1.65051919,0.038465784,에멀젼C,전자,모든 암석분류,사암,모든 심발
0,14.39600236,-1.624651883,0.082736449,에멀젼C,전자,모든 암석분류,사암,Cylinder-cut
0,101.8494171,-1.462018469,-0.241582032,에멀젼C,전자,모든 암석분류,사암,TBM 선굴착
0,128.990711,-1.147817607,-0.146038808,에멀젼C,전자,모든 암석분류,사암,V-CUT
0,-71.16364346,-0.66898769,0.530462911,에멀젼C,전자,모든 암석분류,사암,라인 드릴링
0,99.5788277,-1.095925775,0.419274912,에멀젼C,전자,모든 암석분류,사암,분착식 다단발파
0,234.6132367,-1.623754261,0.227708499,에멀젼C,전자,모든 암석분류,사암,선대구경
0,174.0897602,-1.74980054,0.037965035,에멀젼C,전자,모든 암석분류,사암,수직구
0,75.46507238,-1.701057523,0.12490904,에멀젼C,전자,모든 암석분류,석회암,모든 심발
0,77.32196283,-1.704539352,0.123811685,에멀젼C,전자,모든 암석분류,석회암,Cylinder-cut
0,152.4996202,-1.529693538,-0.18743584,에멀젼C,전자,모든 암석분류,석회암,TBM 선굴착
0,246.0457186,-1.246818589,-0.412801803,에멀젼C,전자,모든 암석분류,석회암,V-CUT
0,57.1371867,-0.896159838,0.21377567,에멀젼C,전자,모든 암석분류,석회암,라인 드릴링
0,203.5616148,-1.272387812,0.364558199,에멀젼C,전자,모든 암석분류,석회암,분착식 다단발파
0,314.8343467,-1.82934438,0.104165925,에멀젼C,전자,모든 암석분류,석회암,선대구경
0,254.9067132,-1.851667889,-0.009334946,에멀젼C,전자,모든 암석분류,석회암,수직구
0,275.948191,-1.815442026,0.100554349,에멀젼C,전자,모든 암석분류,섬록암,모든 심발
0,146.5845561,-1.687943198,0.117237713,에멀젼C,전자,모든 암석분류,섬록암,Cylinder-cut
0,192.3313104,-1.72417236,-0.016096356,에멀젼C,전자,모든 암석분류,섬록암,TBM 선굴착
