K,n,s,exp,det,rot,roc,cen
109.8551254272461,-1.6731756925582886,0.1431019193603688,0,3,0,0,6
44.529380798339844,-1.5205328464508057,0.15781957999051185,0,3,0,0,0
4.720891952514648,-1.0644875764846802,0.25664220813998345,0,0,1,0,1
78.88494873046875,-1.5945196151733398,0.13279405198876326,0,0,1,0,3
21.44928359985352,-1.2809852361679075,0.16618444900889393,0,0,1,0,6
20.411184310913086,-1.43076491355896,0.14043835769500226,0,0,1,0,7
52.07843399047852,-1.5144497156143188,0.15039326563472666,0,0,1,0,0
65.40487670898439,-1.7870522737503052,0.1376787857517904,0,0,2,0,1
133.60050964355472,-1.732364296913147,0.07612349699321551,0,0,2,0,3
216.15858459472656,-1.7442803382873535,0.10214545951947933,0,0,2,0,5
99.6166000366211,-1.6609638929367063,0.12349405122912965,0,0,2,0,0
39.54312133789063,-1.489194631576538,0.15178280502285552,0,0,3,0,1
22.598432540893555,-1.1807314157485962,0.3600814904230871,0,0,3,0,2
24.28968048095703,-1.2674822807312012,0.2071256202459956,0,0,3,0,3
59.44463348388672,-1.4351811408996582,0.184324264787479,0,0,3,0,4
129.81047058105472,-1.7013604640960691,0.12085550283960865,0,0,3,0,6
6.144648551940918,-1.0477955341339111,0.3210759734516794,0,0,3,0,7
20.811054229736328,-1.308247208595276,0.22095725233954852,0,0,3,0,0
307.7349853515625,-1.809898376464844,0.04979764660975703,0,0,0,1,3
309.5980224609375,-1.8111956119537356,0.049746371297537034,0,0,0,1,0
40.91120910644531,-1.5232580900192259,0.15929134307855514,0,0,0,11,1
22.80836677551269,-1.1830016374588013,0.35906681938508983,0,0,0,11,2
34.42479705810547,-1.4562618732452393,0.17727021837288207,0,0,0,11,3
80.6241455078125,-1.612191677093506,0.15134114377592425,0,0,0,11,6
5.896831512451173,-1.0358365774154663,0.327473166031524,0,0,0,11,7
24.12668228149414,-1.385836482048035,0.21564664088059754,0,0,0,11,0
135.40998840332028,-1.733531475067139,0.06340731970706302,0,0,0,2,3
193.45005798339844,-1.81287145614624,0.05884091771419887,0,0,0,2,0
82.39641571044922,-1.8419314622879028,0.13097630147888345,0,0,0,3,1
71.53439331054688,-1.8083395957946775,0.13497993687793033,0,0,0,3,0
103.08391571044922,-1.6874969005584717,0.11200627017438808,0,0,0,4,1
200.8507843017578,-1.8289523124694824,0.1094675315301533,0,0,0,4,6
150.05587768554688,-1.7671861648559568,0.10870333430996837,0,0,0,4,0
180.52658081054688,-1.7705521583557131,0.0853672651096177,0,0,0,5,3
180.7723388671875,-1.7708508968353271,0.08534572199130806,0,0,0,5,0
43.87877655029297,-1.4362225532531738,0.1390487189290124,0,0,0,6,1
181.6293792724609,-1.674986720085144,0.07199294036396743,0,0,0,6,3
439.8246765136719,-1.926260590553284,0.04702988372341322,0,0,0,6,6
187.23904418945312,-1.7106002569198608,0.08274501044157823,0,0,0,6,0
49.49699401855469,-1.5454373359680176,0.08463780080215523,0,0,0,7,3
41.06809997558594,-1.5067843198776243,0.08843534442235441,0,0,0,7,0
4.661005020141602,-1.0615664720535278,0.25825668356405285,0,0,0,8,1
81.24327850341797,-1.6012160778045654,0.13330786165422415,0,0,0,8,3
21.4495906829834,-1.2809882164001465,0.16618373374742934,0,0,0,8,6
20.41139411926269,-1.430767297744751,0.1404379167868187,0,0,0,8,7
50.19625854492188,-1.5076738595962524,0.15312917477074908,0,0,0,8,0
64.82173156738281,-1.548006892204285,0.12582313144447752,0,0,0,9,3
64.82173156738281,-1.548006892204285,0.12582313144447752,0,0,0,9,0
38.889793395996094,-1.53767991065979,0.10261903580677406,0,0,0,10,1
34.835342407226555,-1.512573003768921,0.10552783711256328,0,0,0,10,0
28.972257614135746,-1.431678056716919,0.16755558534185805,0,0,0,0,1
21.051313400268555,-1.163318157196045,0.3680629373890764,0,0,0,0,2
43.55294418334961,-1.441128134727478,0.1628249503971616,0,0,0,0,3
59.91629028320313,-1.4370666742324831,0.18398045707975108,0,0,0,0,4
206.6190643310547,-1.7343838214874268,0.10299368277166468,0,0,0,0,5
70.5174560546875,-1.5610674619674685,0.13842634143741947,0,0,0,0,6
9.42063045501709,-1.1830531358718872,0.2633447333181481,0,0,0,0,7
