,K,n,s,exp,det,rot,roc,cen
0,1.4617915554222811,-0.8736117376577427,0.46401611643425783,0,0,0,10,7
0,1.2245666390445444,-0.7973516433785325,0.5187252013010388,0,0,0,11,7
0,4.672973899863584,-1.63927945263781,0.30656297591606996,0,1,0,0,0
0,4.40784809938019,-1.5864874000615445,0.306410861872479,0,1,1,0,0
0,4.912197561353811,-1.7268497789831065,0.23842487990422084,0,1,2,0,0
0,4.898337820057544,-1.7076843483866826,0.3301174203884274,0,1,3,0,0
0,4.672973899863584,-1.63927945263781,0.30656297591606996,0,1,0,0,0
0,5.639335818677601,-1.8175042699363158,0.1592689393424472,0,1,0,1,0
0,5.5943438054654475,-1.8867304396635447,0.1355615710827515,0,1,0,2,0
0,5.719824835014376,-1.956474669000687,0.13736610710761607,0,1,0,3,0
0,5.99852634751355,-1.9767378935105964,0.12852432373644868,0,1,0,4,0
0,6.064772848719026,-1.9422701819188848,0.13290335903160175,0,1,0,5,0
0,5.3713392144314716,-1.7589782687179392,0.14478829190879008,0,1,0,6,0
0,3.6201145249921773,-1.421455300012941,0.2070768727029327,0,1,0,7,0
0,4.275295739287573,-1.5795124924851172,0.29994345328509875,0,1,0,8,0
0,4.95360592387857,-1.7460820433730389,0.22041407362966614,0,1,0,9,0
0,5.137606970612224,-1.7833352389586337,0.2296521161455539,0,1,0,10,0
0,4.7102133560546315,-1.6946250251351682,0.3573213652074265,0,1,0,11,0
0,4.754509719427467,-1.6704515156118585,0.19285179511854925,0,1,0,0,1
0,3.4400283115249235,-1.4311241566450081,0.2116837698885869,0,1,1,0,1
0,4.893914285911833,-1.8019950386856913,0.16004761837511525,0,1,2,0,1
0,6.039681746460374,-1.991080112924751,0.1565083315137931,0,1,3,0,1
0,4.754509719427467,-1.6704515156118585,0.19285179511854925,0,1,0,0,1
0,5.734283700574171,-1.8492319132464579,0.05219703892333276,0,1,0,1,1
0,5.650509486192387,-1.8954200053423118,0.057030870474832,0,1,0,2,1
0,5.752008902859566,-1.959047261957588,0.06284297553141144,0,1,0,3,1
0,6.042253542836034,-1.976948165913564,0.09001401530904145,0,1,0,4,1
0,5.9816443571546,-1.90790541781963,0.12824206178874,0,1,0,5,1
0,5.20727791077951,-1.7142957739282405,0.18762333863243794,0,1,0,6,1
0,3.3530681983973647,-1.3714074977158504,0.25873768459416424,0,1,0,7,1
0,3.359427236761082,-1.426381615024026,0.2181768252688374,0,1,0,8,1
0,4.942650271026345,-1.7858710537870603,0.04908506119878803,0,1,0,9,1
0,5.952166333899676,-1.9855724611624135,0.048937879230749035,0,1,0,10,1
0,5.943862915402937,-1.9880133407367866,0.15412896576399962,0,1,0,11,1
0,4.96843868735838,-1.5176563313978098,0.06989030786802201,0,1,0,0,2
0,3.960105894905516,-1.4633564146381826,0.15798917615631244,0,1,1,0,2
0,4.399017118684734,-1.6549370470932048,0.08242971980965022,0,1,2,0,2
0,5.031051056109812,-1.5285555551758654,0.06646588683791327,0,1,3,0,2
0,4.96843868735838,-1.5176563313978098,0.06989030786802201,0,1,0,0,2
0,5.494281177541358,-1.688194324424711,0.014795461080008804,0,1,0,1,2
0,5.425533332535655,-1.7666049425753863,0.05616107318666799,0,1,0,2,2
0,5.517919958205645,-1.8134623497085671,0.09444222413357836,0,1,0,3,2
0,5.799197150293298,-1.842770257936902,0.12900809409633596,0,1,0,4,2
0,5.553585603715555,-1.7597272371302193,0.14326201328073826,0,1,0,5,2
0,4.856217165352815,-1.6050493723119057,0.19122800862070427,0,1,0,6,2
0,3.2042973225931863,-1.2749509345520595,0.2890377361602603,0,1,0,7,2
0,3.2644849023113975,-1.3068147859150532,0.3348868699507064,0,1,0,8,2
0,4.564498568739131,-1.5732769386348862,0.1809201032206055,0,1,0,9,2
0,4.936605218156291,-1.5776196500175117,0.09489830125730668,0,1,0,10,2
0,4.874591418923698,-1.5177630309628845,0.08208232501942835,0,1,0,11,2
0,4.99435081175594,-1.6380340772013495,0.2708680581624777,0,1,0,0,3
0,4.9004880104699815,-1.7012630278577705,0.2817686223725604,0,1,1,0,3
0,4.383575800281693,-1.6678990509611895,0.17334770359299337,0,1,2,0,3
0,5.263438598804253,-1.694073470460321,0.28683732377862864,0,1,3,0,3
0,4.99435081175594,-1.6380340772013495,0.2708680581624777,0,1,0,0,3
0,5.609195985009354,-1.809175333153865,0.1600602503775737,0,1,0,1,3
0,5.5953456743727905,-1.8858209528945755,0.14398941345027935,0,1,0,2,3
0,5.8321972475752,-1.9050121789902483,0.13422050293363638,0,1,0,3,3
0,6.102323516680294,-1.9480011210860837,0.1329600116486883,0,1,0,4,3
0,6.169915828499954,-1.9362223098677338,0.125691913721326,0,1,0,5,3
0,5.335478853535915,-1.751383526561835,0.14519737444994557,0,1,0,6,3
