,K,n,s,exp,det,rot,roc,cen
0,5.385215598068392,-1.770799251669152,0.31132067683270576,0,1,0,0,4
0,6.12204746407818,-1.9587642931476466,0.23532432692782038,0,1,0,1,4
0,6.24372017134089,-2.012355849864266,0.21963610128245034,0,1,0,2,4
0,6.3363919357807434,-2.0127189410582376,0.20696602614522885,0,1,0,3,4
0,6.500147575109368,-2.0302952125645763,0.19987418734774182,0,1,0,4,4
0,6.679964737402723,-2.0431107292640998,0.1756836523553159,0,1,0,5,4
0,5.877063888487763,-1.8600847051258655,0.1757986212448244,0,1,0,6,4
0,4.292752999888448,-1.5572414010314066,0.235998931805035,0,1,0,7,4
0,4.252733718063571,-1.5600096880257905,0.30124964356262396,0,1,0,8,4
0,5.392311337378373,-1.811965780827149,0.24593386923510957,0,1,0,9,4
0,4.835429772387168,-1.6982271711848147,0.2577042749011971,0,1,0,10,4
0,4.3396605465098235,-1.5861634320414333,0.2861599068822187,0,1,0,11,4
0,4.8245490100678845,-1.6657075669636447,0.30686991296415206,0,1,0,0,5
0,4.18765661866135,-1.5367729068820202,0.30175495310619044,0,1,1,0,5
0,4.81618678863417,-1.684334692391654,0.2983152500031774,0,1,2,0,5
0,3.9775559438254393,-1.4772553423061556,0.30591088191503135,0,1,3,0,5
0,4.8245490100678845,-1.6657075669636447,0.30686991296415206,0,1,0,0,5
0,5.679953670021316,-1.836750878187194,0.2645517035905101,0,1,0,1,5
0,6.161620176428853,-1.9289801062013632,0.27735578395660937,0,1,0,2,5
0,6.576732298328822,-2.0143035663939095,0.27291479590347806,0,1,0,3,5
0,7.127243175317852,-2.116169211245636,0.27632396430590966,0,1,0,4,5
0,7.295485034941983,-2.1435626244206323,0.2647379152071708,0,1,0,5,5
0,6.880804504409628,-2.0476028982060095,0.22557805979087572,0,1,0,6,5
0,4.7857168818762945,-1.613885307906865,0.2552532541910709,0,1,0,7,5
0,3.711560858415242,-1.383978660686126,0.34793876134871843,0,1,0,8,5
0,4.8699520890941805,-1.6423996136924015,0.2922001830041846,0,1,0,9,5
0,4.64943830171135,-1.6137886529528613,0.278744891993862,0,1,0,10,5
0,4.139212983997653,-1.5354969286032691,0.2934349391605809,0,1,0,11,5
0,3.174635124101696,-1.2473397448288592,0.35604897805069935,0,1,0,0,6
0,4.010171603038245,-1.4226647962549916,0.29381068970457325,0,1,1,0,6
0,4.2627596188179515,-1.4927493698458592,0.2828601863892001,0,1,2,0,6
0,3.607896273229038,-1.38704895044217,0.26363165802217037,0,1,3,0,6
0,3.174635124101696,-1.2473397448288592,0.35604897805069935,0,1,0,0,6
0,4.557580347729455,-1.4844869151001086,0.31202400552903053,0,1,0,1,6
0,5.333316458740332,-1.6576036372860048,0.3071141905688038,0,1,0,2,6
0,6.124436194706651,-1.8478431773687178,0.2905954770135496,0,1,0,3,6
0,6.823104399874432,-2.0157433460928904,0.27638909714842286,0,1,0,4,6
0,7.147881896706994,-2.097431282423126,0.26316050494212795,0,1,0,5,6
0,7.137914244144901,-2.0901889224203964,0.24092152599385613,0,1,0,6,6
0,5.966605228650686,-1.833966214959196,0.22790043430347015,0,1,0,7,6
0,4.057758157158284,-1.4147696537849082,0.297666041634402,0,1,0,8,6
0,4.527991930281528,-1.525590401621305,0.2755427824289317,0,1,0,9,6
0,4.101386607926225,-1.4391134917714397,0.2641164442423952,0,1,0,10,6
0,3.6103948433058224,-1.352469536521893,0.2644992027504554,0,1,0,11,6
0,4.942472197981352,-1.4976737306524555,0.26213996281343666,0,1,0,0,7
0,4.48507577169356,-1.4497440515164097,0.24342180856904766,0,1,1,0,7
0,4.702409207777499,-1.4966974882581576,0.21146381404158254,0,1,2,0,7
0,4.94831865225294,-1.4928621274448481,0.25993684147090484,0,1,3,0,7
0,4.942472197981352,-1.4976737306524555,0.26213996281343666,0,1,0,0,7
0,5.509363576130972,-1.625594627613602,0.258470557493224,0,1,0,1,7
0,6.176178896032568,-1.789733148117773,0.25692309302421906,0,1,0,2,7
0,6.503116568681959,-1.880292977405557,0.2513507310073062,0,1,0,3,7
0,6.836053250392262,-1.973266053816246,0.23329491770301308,0,1,0,4,7
0,7.118055493787722,-2.058578883136375,0.2114382555843938,0,1,0,5,7
0,7.255831884611484,-2.109679219970996,0.1835422301458511,0,1,0,6,7
0,6.866972500347783,-2.0285705098511655,0.15603349778035372,0,1,0,7,7
0,5.478737786115642,-1.7231660644381084,0.16338246702415474,0,1,0,8,7
0,4.527775025108344,-1.485722050505049,0.21556528390276153,0,1,0,9,7
0,4.737065772699116,-1.5120086022577333,0.23833548419451467,0,1,0,10,7
0,4.8089956332377755,-1.5128243653794318,0.276854685080529,0,1,0,11,7
0,2.4038162700092514,-1.090858149267618,0.48869819532654546,0,2,0,0,0
0,1.130022611281168,-0.7761124109788637,0.5995161911600523,0,2,1,0,0
0,5.397508740364473,-1.7863345910917432,0.24007412180095944,0,2,2,0,0
0,2.3479706769675484,-1.0767240917155831,0.47493693896063754,0,2,3,0,0
0,2.4038162700092514,-1.090858149267618,0.48869819532654546,0,2,0,0,0
0,3.253746154632357,-1.2977770591646067,0.3848333071026861,0,2,0,1,0
0,3.8477085188337115,-1.4687096842459249,0.32952757359763873,0,2,0,2,0
0,4.463450159503663,-1.6254839414713709,0.2882271385013335,0,2,0,3,0
0,5.140028431177314,-1.7340757627522223,0.24804379643362953,0,2,0,4,0
0,5.508052159687472,-1.7790369661860774,0.23862123540164368,0,2,0,5,0
0,5.107447166135192,-1.6648134011578657,0.2358575211015225,0,2,0,6,0
0,2.4806223363593976,-1.086659501839888,0.4344795207183798,0,2,0,7,0
0,0.5704261257846829,-0.6447668879038103,0.6114375625058709,0,2,0,8,0
