지역,화약,지발당장약량,비장약량,뇌관,암종,강도,이격거리,최대입자속도
서울시,에멀젼(5500),0.667,0.343,전기,화강암,연암,39.000,0.300 
서울시,에멀젼(5500),0.667,0.343,전기,화강암,연암,71.400,0.092 
서울시,에멀젼(5500),0.750,0.343,전기,화강암,연암,37.200,0.500 
서울시,에멀젼(5500),0.750,0.343,전기,화강암,연암,32.200,0.550 
서울시,에멀젼(5500),0.750,0.343,전기,화강암,연암,70.600,0.129 
서울시,에멀젼(5500),1.125,0.343,전기,화강암,연암,37.500,0.350 
서울시,에멀젼(5500),1.125,0.343,전기,화강암,연암,32.500,0.760 
서울시,에멀젼(5500),1.125,0.343,전기,화강암,연암,66.000,0.183 
서울시,에멀젼(5500),1.250,0.343,전기,화강암,연암,36.800,0.600 
서울시,에멀젼(5500),1.250,0.343,전기,화강암,연암,31.800,0.660 
서울시,에멀젼(5500),1.250,0.343,전기,화강암,연암,64.000,0.254 
서울시,에멀젼(5500),1.500,0.343,전기,화강암,연암,35.000,0.710 
서울시,에멀젼(5500),1.500,0.343,전기,화강암,연암,62.500,0.267 
서울시,에멀젼(5500),0.500,0.840,전기,편마암,경암,31.000,0.100 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,29.000,0.200 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,24.000,0.550 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,28.500,0.270 
서울시,에멀젼(5500),1.500,2.521,전기,편마암,경암,31.000,0.132 
서울시,에멀젼(5500),1.500,2.521,전기,편마암,경암,28.000,0.250 
서울시,에멀젼(5500),1.500,2.521,전기,편마암,경암,22.000,0.660 
서울시,에멀젼(5500),1.500,2.521,전기,편마암,경암,42.000,0.170 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,20.000,0.500 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,24.000,0.270 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,39.000,0.150 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,18.000,0.600 
서울시,에멀젼(5500),1.000,1.681,전기,편마암,경암,37.000,0.120 
서울시,에멀젼(5500),1.500,2.521,전기,편마암,경암,28.000,0.300 
경상남도,에멀젼(5500),12.000,0.221,전기,셰일,보통암,100.000,0.710 
경상남도,에멀젼(5500),12.000,0.221,전기,셰일,보통암,22.000,6.400 
경상남도,에멀젼(5500),12.000,0.221,전기,셰일,보통암,190.000,0.510 
경상남도,에멀젼(5500),7.500,0.173,전기,셰일,보통암,39.500,0.680 
경상남도,에멀젼(5500),7.500,0.173,전기,셰일,보통암,24.000,1.470 
경상남도,에멀젼(5500),7.500,0.173,전기,셰일,보통암,190.000,0.059 
경상남도,에멀젼(5500),10.000,0.276,전기,셰일,보통암,32.400,3.300 
경상남도,에멀젼(5500),10.000,0.276,전기,셰일,보통암,190.000,0.262 
경상남도,에멀젼(5500),25.000,0.235,전기,셰일,보통암,31.600,4.160 
경상남도,에멀젼(5500),25.000,0.235,전기,셰일,보통암,190.000,0.252 
경상남도,에멀젼(5500),6.000,0.173,전기,셰일,보통암,100.000,0.450 
경상남도,에멀젼(5500),6.000,0.173,전기,셰일,보통암,190.000,0.179 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,36.600,0.600 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,42.200,0.680 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,100.000,0.250 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,26.200,1.240 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,21.200,2.080 
경상남도,에멀젼(5500),4.000,0.290,전기,셰일,보통암,190.000,0.083 
경상남도,에멀젼(5500),12.000,0.221,전기,셰일,보통암,33.500,4.260 
경상남도,에멀젼(5500),12.000,0.221,전기,셰일,보통암,39.200,2.870 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,116.000,0.200 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,63.000,0.100 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,116.000,0.100 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.070 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.070 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.250 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.076 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.300 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.100 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.001 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.070 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.380 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.250 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.070 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.330 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.270 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.100 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),2.500,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,63.000,0.100 
충청남도,에멀젼(5500),1.250,0.218,전기,화강암,연암,116.000,0.051 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,63.000,0.250 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,116.000,0.120 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,63.000,0.270 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,116.000,0.140 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,116.000,0.070 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,63.000,0.170 
충청남도,에멀젼(5500),5.000,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.250 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.220 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,116.000,0.102 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.250 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,116.000,0.200 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.220 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),6.250,0.218,전기,화강암,연암,116.000,0.114 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.120 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.100 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.076 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.200 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.120 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.089 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.150 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.120 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,63.000,0.120 
충청남도,에멀젼(5500),3.750,0.218,전기,화강암,연암,116.000,0.102 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,26.800,0.050 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,24.800,0.580 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,26.400,0.660 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,34.500,0.300 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,27.000,0.530 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,44.000,0.098 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,36.500,0.241 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,19.700,0.300 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,26.800,0.200 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,28.000,0.200 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,30.000,0.150 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,33.100,0.330 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,19.700,0.330 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,36.000,0.081 
서울시,함수폭약,1.500,1.077,전기,화강암,연암,29.000,0.152 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,21.000,0.550 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,22.400,0.380 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,24.900,0.270 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,29.300,0.350 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,26.500,0.780 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,38.400,0.151 
서울시,함수폭약,1.125,1.077,전기,화강암,연암,34.600,0.229 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,28.300,0.250 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,24.200,0.270 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,34.400,0.250 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,45.300,0.097 
서울시,함수폭약,1.000,1.634,전기,화강암,연암,38.500,0.178 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,13.200,0.927 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,17.500,0.500 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,19.000,0.430 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,14.800,0.860 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,12.500,0.810 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,21.000,0.100 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,19.400,0.250 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,6.700,2.510 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,21.800,0.450 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,12.500,0.480 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,7.800,1.670 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,13.000,0.880 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,9.200,1.440 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,23.200,0.050 
서울시,에멀젼(5500),0.125,0.588,비전기,화강암,연암,27.000,0.070 
경기도,에멀젼(5500),0.250,0.300,전기,화강암,연암,28.400,0.150 
경기도,에멀젼(5500),0.250,0.306,전기,화강암,연암,27.200,0.150 
경기도,에멀젼(5500),0.250,0.306,전기,화강암,연암,33.200,0.200 
경기도,에멀젼(5500),0.250,0.306,전기,화강암,연암,30.300,0.200 
경기도,에멀젼(5500),0.330,0.404,전기,화강암,연암,27.200,0.250 
경기도,에멀젼(5500),0.330,0.404,전기,화강암,연암,27.600,0.330 
경기도,에멀젼(5500),0.330,0.404,전기,화강암,연암,30.000,0.430 
경기도,에멀젼(5500),0.500,0.306,전기,화강암,연암,27.600,0.250 
경기도,에멀젼(5500),0.500,0.306,전기,화강암,연암,29.800,0.330 
경기도,에멀젼(5500),0.625,0.383,전기,화강암,연암,26.700,0.200 
경기도,에멀젼(5500),0.938,0.383,전기,화강암,연암,25.800,0.150 
경기도,에멀젼(5500),0.938,0.383,전기,화강암,연암,27.100,0.170 
경기도,에멀젼(5500),0.625,0.383,전기,화강암,연암,26.300,0.250 
경기도,에멀젼(5500),0.625,0.383,전기,화강암,연암,26.500,0.220 
경기도,에멀젼(5500),0.625,0.383,전기,화강암,연암,29.200,0.300 
경기도,에멀젼(5500),0.750,0.306,전기,화강암,연암,26.000,0.200 
경기도,에멀젼(5500),0.750,0.306,전기,화강암,연암,26.300,0.150 
경기도,에멀젼(5500),0.750,0.306,전기,화강암,연암,31.700,0.200 
경기도,에멀젼(5500),0.750,0.306,전기,화강암,연암,31.000,0.050 
경기도,에멀젼(5500),0.750,0.306,전기,화강암,연암,28.200,0.450 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.276 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.184 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.229 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.216 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.127 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.191 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.203 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.254 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.267 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.216 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.216 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.267 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.140 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.254 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,25.000,0.279 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.102 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.127 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.059 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.094 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.064 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,50.000,0.054 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,60.000,0.033 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,45.000,0.040 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,45.000,0.038 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,45.000,0.038 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,45.000,0.040 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,45.000,0.043 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.048 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.040 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.052 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.040 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.040 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.049 
대전시,에멀젼(5500),0.830,0.491,전기,화강암,연암,35.000,0.056 
대전시,에멀젼(5500),0.500,0.480,전기,화강암,연암,60.000,0.050 
대전시,에멀젼(5500),0.700,0.280,전기,화강암,연암,45.000,0.050 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,60.000,0.146 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,60.000,0.057 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,55.000,0.108 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,55.000,0.140 
대전시,에멀젼(5500),0.750,0.418,전기,화강암,연암,65.000,0.089 
대전시,에멀젼(5500),0.375,0.450,전기,화강암,연암,35.000,0.170 
대전시,에멀젼(5500),0.500,0.480,전기,화강암,연암,35.000,0.180 
대전시,에멀젼(5500),0.500,0.480,전기,화강암,연암,35.000,0.290 
대전시,에멀젼(5500),0.500,0.522,전기,화강암,연암,35.000,0.290 
대전시,에멀젼(5500),0.700,0.415,전기,화강암,연암,20.000,0.080 
대전시,에멀젼(5500),0.750,0.420,전기,화강암,연암,30.000,0.320 
대전시,에멀젼(5500),0.750,0.420,전기,화강암,연암,30.000,0.360 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,30.000,0.270 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,30.000,0.220 
대전시,에멀젼(5500),0.750,0.418,전기,화강암,연암,40.000,0.270 
대전시,에멀젼(5500),0.750,0.315,전기,화강암,연암,40.000,0.021 
대전시,에멀젼(5500),0.750,0.315,전기,화강암,연암,40.000,0.027 
대전시,에멀젼(5500),0.375,0.420,전기,화강암,연암,40.000,0.067 
대전시,에멀젼(5500),0.750,0.418,전기,화강암,연암,55.000,0.070 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,26.000,0.300 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,22.600,0.250 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,27.500,0.380 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,24.000,0.127 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,24.400,0.190 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,29.200,0.100 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,26.400,0.170 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,25.500,0.220 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,29.600,0.270 
서울시,에멀젼(5500),0.125,0.535,비전기,화강암,연암,23.400,0.114 
서울시,에멀젼(5700),0.450,0.525,전기,편마암,연암,53.000,0.350 
서울시,에멀젼(5700),0.540,0.432,전기,편마암,연암,52.500,0.600 
서울시,에멀젼(5700),0.450,0.360,전기,편마암,연암,31.000,0.419 
서울시,에멀젼(5700),0.450,0.360,전기,편마암,연암,34.500,0.450 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,47.500,0.149 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,48.200,0.100 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,48.600,0.120 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,56.000,0.020 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,49.600,0.050 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,50.600,0.120 
서울시,에멀젼(5700),0.360,0.490,전기,편마암,연암,57.000,0.100 
서울시,에멀젼(5700),0.450,0.525,전기,편마암,연암,50.000,0.178 
충청남도,에멀젼(5700),0.450,0.368,전기,화강암,연암,70.000,0.500 
충청남도,에멀젼(5700),0.450,0.368,전기,화강암,연암,250.000,0.164 
충청남도,에멀젼(5700),11.250,0.368,전기,화강암,연암,70.000,2.000 
충청남도,에멀젼(5700),11.250,0.368,전기,화강암,연암,250.000,0.111 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,21.500,0.580 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,26.500,0.380 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,44.500,0.125 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,20.000,0.630 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,26.000,0.430 
서울시,함수폭약,0.250,0.577,전기,화강암,연암,43.000,0.100 
서울시,함수폭약,0.375,0.525,전기,화강암,연암,23.500,0.530 
서울시,함수폭약,0.375,0.525,전기,화강암,연암,28.000,0.300 
서울시,함수폭약,0.375,0.525,전기,화강암,연암,45.000,0.170 
서울시,함수폭약,0.330,0.539,전기,화강암,연암,24.000,0.530 
서울시,함수폭약,0.330,0.539,전기,화강암,연암,29.000,0.220 
서울시,함수폭약,0.330,0.539,전기,화강암,연암,43.500,0.179 
서울시,함수폭약,1.000,0.817,전기,화강암,연암,35.000,0.270 
서울시,함수폭약,1.000,0.817,전기,화강암,연암,31.000,0.330 
서울시,함수폭약,1.000,0.817,전기,화강암,연암,75.000,0.103 
서울시,함수폭약,0.500,0.817,전기,화강암,연암,33.500,0.200 
서울시,함수폭약,0.500,0.817,전기,화강암,연암,35.000,0.100 
서울시,함수폭약,0.500,0.817,전기,화강암,연암,74.000,0.070 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,15.000,0.241 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,20.000,0.102 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,18.000,0.127 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,17.000,0.127 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,18.000,0.114 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,16.000,0.152 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,20.000,0.102 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,16.000,0.191 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,15.500,0.127 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,16.000,0.140 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,21.000,0.076 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,15.000,0.229 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,14.000,0.229 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,20.000,0.076 
서울시,함수폭약,0.250,0.467,전기,화강암,연암,14.500,0.229 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,29.000,0.178 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,27.000,0.241 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,58.000,0.059 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,26.000,0.737 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,25.000,0.318 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,55.000,0.051 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,23.000,0.699 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,53.000,0.116 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,24.000,0.521 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,55.000,0.090 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,22.000,0.419 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,52.000,0.086 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,21.000,0.648 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,51.000,0.067 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,21.000,0.267 
서울시,함수폭약,0.500,0.525,전기,화강암,연암,51.000,0.057 
서울시,함수폭약,1.500,0.525,전기,화강암,연암,21.000,0.470 
서울시,함수폭약,1.500,0.525,전기,화강암,연암,22.000,0.445 
서울시,함수폭약,1.500,0.525,전기,화강암,연암,36.000,0.135 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,20.000,0.279 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,19.000,0.521 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,35.000,0.102 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,22.000,0.419 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,33.000,0.267 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,18.000,0.508 
서울시,함수폭약,1.000,0.525,전기,화강암,연암,32.000,0.305 
충청남도,에멀젼(5500),0.333,0.408,전기,화강암,연암,40.000,0.200 
충청남도,에멀젼(5500),0.333,0.408,전기,화강암,연암,19.000,1.420 
충청남도,에멀젼(5500),0.333,0.408,전기,화강암,연암,24.000,0.960 
충청남도,에멀젼(5500),0.333,0.408,전기,화강암,연암,31.000,0.114 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,38.500,0.250 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,17.500,1.700 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,32.000,0.102 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,37.000,0.250 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,16.500,1.620 
충청남도,에멀젼(5500),0.500,0.460,전기,화강암,연암,33.000,0.216 
충청남도,에멀젼(5500),1.334,0.490,전기,화강암,연암,35.500,0.250 
충청남도,에멀젼(5500),1.334,0.490,전기,화강암,연암,15.500,1.620 
충청남도,에멀젼(5500),1.334,0.490,전기,화강암,연암,33.500,0.191 
충청남도,에멀젼(5500),1.000,0.460,전기,화강암,연암,32.000,0.310 
충청남도,에멀젼(5500),1.000,0.460,전기,화강암,연암,14.000,2.080 
충청남도,에멀젼(5500),1.000,0.460,전기,화강암,연암,35.000,0.343 
경기도,에멀젼(5500),1.080,0.441,전기,화강암,연암,27.000,0.045 
경기도,에멀젼(5500),1.080,0.441,전기,화강암,연암,68.400,0.138 
경기도,에멀젼(5500),0.540,0.441,전기,화강암,연암,11.000,3.200 
경기도,에멀젼(5500),0.540,0.441,전기,화강암,연암,26.000,0.430 
경기도,에멀젼(5500),0.540,0.441,전기,화강암,연암,24.200,0.530 
경기도,에멀젼(5500),0.540,0.441,전기,화강암,연암,67.600,0.170 
경기도,에멀젼(5500),0.540,0.441,전기,화강암,연암,26.400,0.350 
경기도,에멀젼(5500),0.750,0.490,전기,화강암,연암,67.000,0.141 
경기도,에멀젼(5500),0.750,0.490,전기,화강암,연암,25.800,0.450 
경기도,에멀젼(5500),1.000,0.471,전기,화강암,연암,66.200,0.224 
경기도,에멀젼(5500),1.000,0.471,전기,화강암,연암,25.000,0.760 
경기도,에멀젼(5500),1.000,0.471,전기,화강암,연암,10.000,3.200 
경기도,에멀젼(5500),0.875,0.448,전기,화강암,연암,65.400,0.278 
경기도,에멀젼(5500),0.875,0.448,전기,화강암,연암,24.000,0.600 
경기도,에멀젼(5500),0.875,0.448,전기,화강암,연암,14.200,4.970 
경기도,에멀젼(5500),0.875,0.448,전기,화강암,연암,24.600,1.190 
경기도,에멀젼(5500),1.166,0.476,전기,화강암,연암,19.200,5.080 
경기도,에멀젼(5500),1.166,0.476,전기,화강암,연암,22.400,0.730 
경기도,에멀젼(5500),1.166,0.476,전기,화강암,연암,28.200,0.450 
광주시,에멀젼(5500),0.416,0.827,비전기,편마암,보통암,17.000,0.100 
광주시,에멀젼(5500),0.416,0.827,비전기,편마암,보통암,15.000,0.380 
