,0,Training Loss,Test Loss
2314,0,0.000940226,0.00670283
2315,0,0.000846013,0.006709597
2316,0,0.001078343,0.006714964
2317,0,0.000883013,0.006718747
2318,0,0.000806945,0.006716361
2319,0,0.001198483,0.006719074
2320,0,0.001058316,0.006716428
2321,0,0.000880309,0.006710367
2322,0,0.000891365,0.006689119
2323,0,0.000995153,0.006734046
2324,0,0.000712054,0.006738097
2325,0,0.001050267,0.006740356
2326,0,0.000912295,0.006722383
2327,0,0.001024609,0.006743879
2328,0,0.000777398,0.006700042
2329,0,0.000934101,0.006711491
2330,0,0.000838301,0.006700994
2331,0,0.001155386,0.006688831
2332,0,0.000882504,0.006697593
2333,0,0.000825286,0.006696805
2334,0,0.000908731,0.006698736
2335,0,0.000933529,0.006704314
2336,0,0.000904016,0.006703262
2337,0,0.000872691,0.006685615
2338,0,0.000839584,0.006691031
2339,0,0.000881499,0.0066965
2340,0,0.000829858,0.006702596
2341,0,0.000999924,0.006691726
2342,0,0.000980737,0.006721929
2343,0,0.000889998,0.00672378
2344,0,0.000922901,0.006716052
2345,0,0.000838811,0.006680371
2346,0,0.000812535,0.006693024
2347,0,0.000935016,0.006715118
2348,0,0.001378172,0.006691195
2349,0,0.000818752,0.006702248
2350,0,0.000925089,0.006704027
2351,0,0.000853237,0.006703532
2352,0,0.001041186,0.00671986
2353,0,0.000679869,0.006691001
2354,0,0.000977341,0.006725691
2355,0,0.000850165,0.006690088
2356,0,0.000966452,0.006699844
2357,0,0.000903424,0.006707981
2358,0,0.000788945,0.006677402
2359,0,0.000889786,0.006701238
2360,0,0.000780927,0.006694882
2361,0,0.001056268,0.006677974
2362,0,0.000671123,0.006670848
2363,0,0.000855824,0.006684705
2364,0,0.000971934,0.006680093
2365,0,0.0011329,0.006687138
2366,0,0.000760024,0.006697571
2367,0,0.000924353,0.00670111
2368,0,0.00082966,0.00669951
2369,0,0.000884093,0.006711277
2370,0,0.000937142,0.006682089
2371,0,0.000928511,0.006706513
2372,0,0.000796259,0.006688917
2373,0,0.000934443,0.006700924
2374,0,0.000960152,0.006688116
2375,0,0.000951261,0.006688175
2376,0,0.000991679,0.006677334
2377,0,0.000920804,0.006699189
2378,0,0.000895443,0.00670827
2379,0,0.001397645,0.006700795
2380,0,0.0008189,0.006691027
2381,0,0.001309732,0.006696108
2382,0,0.000911208,0.00670194
2383,0,0.000833281,0.006711421
2384,0,0.00134162,0.006676615
2385,0,0.001065894,0.006671938
2386,0,0.001018646,0.006695465
2387,0,0.000941578,0.006674613
2388,0,0.000917413,0.006691696
2389,0,0.000922707,0.006662876
2390,0,0.000860766,0.00668871
2391,0,0.001062928,0.00667063
2392,0,0.001015973,0.006693691
2393,0,0.000929216,0.006677387
2394,0,0.000914544,0.006688667
2395,0,0.000975555,0.006668011
2396,0,0.000832528,0.006697642
2397,0,0.000808326,0.006684574
2398,0,0.001094018,0.006676049
2399,0,0.000822077,0.006680098
2400,0,0.001130297,0.00665257
2401,0,0.000875288,0.006678174
2402,0,0.00092938,0.006679419
2403,0,0.000974357,0.006674161
2404,0,0.001012793,0.006642252
2405,0,0.000978801,0.006681427
2406,0,0.001034022,0.006647557
2407,0,0.000802233,0.006661645
2408,0,0.000876896,0.006644514
2409,0,0.000820088,0.006657592
2410,0,0.000781159,0.006681927
2411,0,0.000872614,0.006682043
2412,0,0.000932592,0.006637766
2413,0,0.000808322,0.006683767
2414,0,0.001039885,0.006674404
2415,0,0.000783801,0.006650408
2416,0,0.000838805,0.006659141
2417,0,0.001116421,0.006668117
2418,0,0.000938469,0.006631625
2419,0,0.001094801,0.006621917
2420,0,0.000789458,0.006624173
2421,0,0.000919992,0.006651148
2422,0,0.000739642,0.006627663
2423,0,0.000714525,0.006687107
2424,0,0.000780418,0.006646061
2425,0,0.001262682,0.006670482
2426,0,0.00105165,0.006644794
2427,0,0.000910918,0.00664204
2428,0,0.00095667,0.006644974
2429,0,0.001010473,0.0066539
2430,0,0.000953999,0.00664195
2431,0,0.001028235,0.006664235
2432,0,0.000786594,0.006630313
2433,0,0.000863447,0.006645067
2434,0,0.00089088,0.006642966
2435,0,0.001100346,0.006613839
2436,0,0.000906465,0.006625707
2437,0,0.001018096,0.006614543
2438,0,0.001176029,0.006622092
2439,0,0.00093365,0.006612776
2440,0,0.000944576,0.006622437
2441,0,0.000963289,0.006618553
2442,0,0.000810572,0.006619249
2443,0,0.001064048,0.006622506
2444,0,0.000896133,0.006600541
2445,0,0.000871519,0.006606137
2446,0,0.000956609,0.006597608
2447,0,0.000915816,0.006600926
2448,0,0.000923096,0.006590623
2449,0,0.000801181,0.006618766
2450,0,0.000982171,0.006581148
2451,0,0.000822888,0.006608522
2452,0,0.00105925,0.006629189
2453,0,0.00080237,0.006644046
2454,0,0.001066047,0.006606867
2455,0,0.000803203,0.006609557
2456,0,0.000773657,0.006606159
2457,0,0.000766561,0.006606705
2458,0,0.000704554,0.006599979
2459,0,0.000948241,0.00658357
2460,0,0.000912646,0.006598592
2461,0,0.000853235,0.006603034
2462,0,0.000985259,0.00658712
2463,0,0.000900669,0.006594387
2464,0,0.001112023,0.006612501
2465,0,0.000746227,0.006603686
2466,0,0.000857802,0.006619697
2467,0,0.001030257,0.006627622
2468,0,0.000899645,0.006598736
2469,0,0.000867405,0.00661608
2470,0,0.00078325,0.006603749
2471,0,0.000872338,0.006601057
2472,0,0.000967991,0.006602804
2473,0,0.000922803,0.00661389
2474,0,0.000928392,0.00658641
2475,0,0.001056699,0.006607658
2476,0,0.000851649,0.006576271
2477,0,0.000826766,0.006611305
2478,0,0.001100362,0.006595668
2479,0,0.000816346,0.006606864
2480,0,0.000917514,0.006574815
2481,0,0.000751463,0.006574354
2482,0,0.001072667,0.006591083
2483,0,0.000917551,0.00657357
2484,0,0.000887335,0.006580658
2485,0,0.000875515,0.006566312
2486,0,0.000826985,0.006575104
2487,0,0.001029821,0.006571358
2488,0,0.000779534,0.006570718
2489,0,0.000857685,0.006574941
2490,0,0.000863293,0.006581895
2491,0,0.000785969,0.006580012
2492,0,0.001031076,0.006584501
2493,0,0.000879915,0.006570019
2494,0,0.001032984,0.006557839
2495,0,0.000985542,0.006545925
2496,0,0.000781434,0.006567643
2497,0,0.001153146,0.006572726
2498,0,0.000773152,0.006562814
2499,0,0.000944284,0.00654368
2500,0,0.000858976,0.006570245
2501,0,0.001012081,0.006559356
2502,0,0.001087692,0.006575352
2503,0,0.000757853,0.006557479
2504,0,0.000884647,0.006554794
2505,0,0.00084527,0.006562279
2506,0,0.000961762,0.006548209
2507,0,0.000755207,0.006567665
2508,0,0.000876856,0.006546177
2509,0,0.000840878,0.006540938
2510,0,0.000901576,0.006571418
2511,0,0.000950015,0.006536333
2512,0,0.000739644,0.00652081
2513,0,0.00084719,0.006542603
2514,0,0.000823524,0.006529362
2515,0,0.000868352,0.006543512
2516,0,0.000848496,0.006532812
2517,0,0.000882997,0.006550454
2518,0,0.000894011,0.006531034
2519,0,0.000817482,0.006536766
2520,0,0.001019835,0.006546522
2521,0,0.000804982,0.006529945
2522,0,0.000872571,0.006549378
2523,0,0.00096702,0.006505496
2524,0,0.000897405,0.006514817
2525,0,0.00077653,0.006532072
2526,0,0.001057652,0.006516277
2527,0,0.000942718,0.006507213
2528,0,0.000875809,0.006539442
2529,0,0.000816944,0.006533773
2530,0,0.000776008,0.006525325
2531,0,0.000774146,0.00651961
2532,0,0.000844792,0.006507052
2533,0,0.000864182,0.006511999
2534,0,0.000918549,0.006517025
2535,0,0.000821261,0.006526789
2536,0,0.000884216,0.006527199
2537,0,0.000674511,0.006521144
2538,0,0.000924049,0.006526282
2539,0,0.000857316,0.006525586
2540,0,0.000914713,0.006512578
2541,0,0.000960567,0.00648433
2542,0,0.001171564,0.006544587
2543,0,0.000980437,0.006550789
2544,0,0.000976043,0.006495201
2545,0,0.001003884,0.006531731
2546,0,0.000892795,0.006497279
2547,0,0.000833022,0.00651746
2548,0,0.001047447,0.006513147
2549,0,0.000876782,0.006474636
2550,0,0.000817386,0.006479768
2551,0,0.000804225,0.006507093
2552,0,0.000868762,0.006492843
2553,0,0.000971351,0.006489655
2554,0,0.000889774,0.00648562
2555,0,0.00087497,0.006491863
2556,0,0.000885445,0.006499208
2557,0,0.000857154,0.006498367
2558,0,0.00080521,0.006479583
2559,0,0.000820632,0.006484808
2560,0,0.00099953,0.006471504
2561,0,0.000863762,0.006490849
2562,0,0.000924949,0.00650692
2563,0,0.00095456,0.006480738
2564,0,0.000870806,0.006515127
2565,0,0.001512247,0.006489334
2566,0,0.001022779,0.006481791
2567,0,0.000982505,0.006494693
2568,0,0.001070312,0.006446643
2569,0,0.000890996,0.006466344
2570,0,0.001126671,0.006481299
2571,0,0.000925685,0.00646546
2572,0,0.000749447,0.006475285
2573,0,0.000933018,0.006500491
2574,0,0.000923742,0.006491066
2575,0,0.000929228,0.006492432
2576,0,0.000848319,0.006477522
2577,0,0.000790223,0.006460676
2578,0,0.000911631,0.006460461
2579,0,0.000846245,0.006482429
2580,0,0.000914409,0.006486583
2581,0,0.00101535,0.006474526
2582,0,0.000917301,0.00648631
2583,0,0.000822096,0.006482299
2584,0,0.001353467,0.006471126
2585,0,0.001129041,0.006479512
2586,0,0.000817138,0.006459184
2587,0,0.000806098,0.006465157
2588,0,0.000826078,0.006483923
2589,0,0.000852264,0.006485406
2590,0,0.000674077,0.006464555
2591,0,0.000839086,0.006474956
2592,0,0.000992191,0.00649511
2593,0,0.000764379,0.006449866
2594,0,0.000889878,0.006486268
2595,0,0.000745026,0.006489831
2596,0,0.000818895,0.006459937
2597,0,0.000924487,0.006463946
2598,0,0.001057469,0.006458282
2599,0,0.000844839,0.006509718
2600,0,0.00096379,0.006446872
2601,0,0.00093086,0.006460226
2602,0,0.000895494,0.006451769
2603,0,0.000880334,0.006451902
2604,0,0.000733752,0.006469632
2605,0,0.000845695,0.006485839
2606,0,0.000936579,0.006473582
2607,0,0.000746771,0.006449879
2608,0,0.000910143,0.006449583
2609,0,0.000883409,0.006459408
2610,0,0.000816459,0.006455317
2611,0,0.000928562,0.006476046
2612,0,0.001016904,0.006452561
2613,0,0.000879126,0.006443311
2614,0,0.000873118,0.00645228
2615,0,0.000855887,0.006434455
2616,0,0.000751168,0.006402362
2617,0,0.000836056,0.00641473
2618,0,0.000820948,0.006419026
2619,0,0.000877207,0.006412509
2620,0,0.000863565,0.006400753
2621,0,0.000870482,0.006410988
2622,0,0.001023079,0.00640287
2623,0,0.001451707,0.006412682
2624,0,0.000782673,0.006410138
2625,0,0.000671667,0.006411192
2626,0,0.0010222,0.006375775
2627,0,0.000854574,0.006407972
2628,0,0.000697832,0.00637312
2629,0,0.00107706,0.006387117
2630,0,0.000912737,0.006396917
2631,0,0.000821057,0.006368031
2632,0,0.000893951,0.006388418
2633,0,0.001066279,0.006367318
2634,0,0.001003011,0.006371596
2635,0,0.000673578,0.00637436
2636,0,0.00084787,0.006364025
2637,0,0.000826993,0.00636817
2638,0,0.000801339,0.006404817
2639,0,0.000897577,0.006386587
2640,0,0.000770471,0.006374205
2641,0,0.000731629,0.006394742
2642,0,0.00106963,0.00639039
2643,0,0.000943635,0.006387526
2644,0,0.000983762,0.006382032
2645,0,0.000889245,0.006360341
2646,0,0.000835552,0.006367091
2647,0,0.000791341,0.006369684
2648,0,0.000885597,0.006382743
2649,0,0.000964609,0.006383117
2650,0,0.001159107,0.006332902
2651,0,0.001014795,0.006347936
2652,0,0.000895441,0.006384077
2653,0,0.000924961,0.006362019
2654,0,0.000974862,0.00636662
2655,0,0.000767306,0.006343855
2656,0,0.000739516,0.006368166
2657,0,0.000730515,0.006349051
2658,0,0.00083391,0.006345815
2659,0,0.000778826,0.006355159
2660,0,0.00076726,0.006334191
2661,0,0.001015496,0.006343639
2662,0,0.000794785,0.006331665
2663,0,0.001020505,0.006342761
2664,0,0.000955467,0.0063721
2665,0,0.000924356,0.006362488
2666,0,0.000976674,0.006329834
2667,0,0.001515582,0.006312472
2668,0,0.000890033,0.006326206
2669,0,0.000846572,0.006327779
2670,0,0.00075045,0.006287344
2671,0,0.000904072,0.006343518
2672,0,0.000860769,0.006353885
2673,0,0.001008336,0.006336922
2674,0,0.000813725,0.006321039
2675,0,0.001035255,0.006326156
2676,0,0.000900083,0.006323301
2677,0,0.000923729,0.006300895
2678,0,0.000954249,0.006309137
2679,0,0.000875789,0.006315926
2680,0,0.000804273,0.006313366
2681,0,0.00096671,0.006318836
2682,0,0.00093333,0.006314255
2683,0,0.00087848,0.006299504
2684,0,0.00099053,0.006294333
2685,0,0.000839592,0.006299047
2686,0,0.000807176,0.006302143
2687,0,0.000851635,0.006288912
2688,0,0.000798972,0.006291592
2689,0,0.000770528,0.006292871
2690,0,0.000926221,0.006332874
2691,0,0.000898697,0.006309028
2692,0,0.000970867,0.006286052
2693,0,0.000956379,0.006306196
2694,0,0.001024977,0.00629544
2695,0,0.000963883,0.006321307
2696,0,0.000871684,0.006284175
2697,0,0.000907653,0.006281073
2698,0,0.000723138,0.006292732
2699,0,0.000922796,0.006292809
2700,0,0.000884448,0.006290541
2701,0,0.000816706,0.006289365
2702,0,0.000813097,0.006295852
2703,0,0.000959063,0.006288797
2704,0,0.000979578,0.006279296
2705,0,0.000839481,0.006305584
2706,0,0.000825576,0.006273693
2707,0,0.00092545,0.006276853
2708,0,0.000940512,0.006292161
2709,0,0.001193634,0.006274816
2710,0,0.00090871,0.006276072
2711,0,0.000902735,0.006270898
2712,0,0.000846347,0.006289256
2713,0,0.000635418,0.006278435
2714,0,0.000743556,0.006289253
2715,0,0.000867139,0.00626284
2716,0,0.00084927,0.006274049
2717,0,0.000769182,0.006256987
2718,0,0.00095561,0.006293454
2719,0,0.000811387,0.006295562
2720,0,0.000866181,0.006270239
2721,0,0.000759239,0.006255505
2722,0,0.001067489,0.006261894
2723,0,0.000882824,0.006281795
2724,0,0.00093053,0.006272333
2725,0,0.000760146,0.0062789
2726,0,0.000874432,0.006300471
2727,0,0.000923516,0.00627669
2728,0,0.000793374,0.006251786
2729,0,0.00072831,0.006240543
2730,0,0.000893607,0.006276372
2731,0,0.000918854,0.006259831
2732,0,0.000862152,0.006257794
2733,0,0.000892342,0.006253437
2734,0,0.000848639,0.006289388
2735,0,0.000799939,0.006253701
2736,0,0.001004858,0.006273049
2737,0,0.000973161,0.006283295
2738,0,0.000951482,0.00623336
2739,0,0.000977493,0.006235383
2740,0,0.000741594,0.006275858
2741,0,0.000714737,0.006216779
2742,0,0.000787111,0.006257218
2743,0,0.00109106,0.006235753
2744,0,0.000948683,0.006251241
2745,0,0.000777687,0.006236887
2746,0,0.000900247,0.00624091
2747,0,0.000784353,0.006243993
2748,0,0.000691743,0.006236502
2749,0,0.00071942,0.006257322
2750,0,0.000894972,0.006244766
2751,0,0.000827808,0.006239025
2752,0,0.000895359,0.006231938
2753,0,0.000766432,0.006220635
2754,0,0.000893154,0.006224962
2755,0,0.00081355,0.006217408
2756,0,0.000885915,0.006235787
2757,0,0.000703064,0.006236143
2758,0,0.000987842,0.006256606
2759,0,0.00079979,0.006214788
2760,0,0.000795924,0.006199963
2761,0,0.000977186,0.006242577
2762,0,0.001152502,0.006222121
2763,0,0.000840415,0.006223216
2764,0,0.000891039,0.006247576
2765,0,0.000850339,0.006227035
2766,0,0.001055867,0.006210193
2767,0,0.000695113,0.006213077
2768,0,0.000779067,0.00623164
2769,0,0.000670209,0.006217487
2770,0,0.000872173,0.00620722
2771,0,0.000912832,0.006197489
2772,0,0.000876517,0.006216889
2773,0,0.000825047,0.006206431
2774,0,0.000799684,0.006219637
2775,0,0.000894855,0.006234129
2776,0,0.000979605,0.006198915
2777,0,0.000850104,0.006211705
2778,0,0.000791183,0.006223419
2779,0,0.000742341,0.006214248
2780,0,0.000803032,0.006224551
2781,0,0.000700979,0.006202949
2782,0,0.001032392,0.00620042
2783,0,0.000864979,0.00621142
2784,0,0.000754638,0.006205063
2785,0,0.001121727,0.006217084
2786,0,0.000984736,0.006203469
2787,0,0.000775088,0.006221024
2788,0,0.000862262,0.006216101
2789,0,0.000894044,0.006205899
2790,0,0.000991069,0.006228262
2791,0,0.000772392,0.00620627
2792,0,0.000908105,0.006211394
2793,0,0.00089172,0.006222566
2794,0,0.000832856,0.0062028
2795,0,0.000904465,0.006176871
2796,0,0.001057994,0.006206548
2797,0,0.000764601,0.006194104
2798,0,0.001079976,0.006198743
2799,0,0.000763991,0.006202884
2800,0,0.000775698,0.006202649
2801,0,0.000753608,0.0061911
2802,0,0.000802357,0.0062074
2803,0,0.001053876,0.006177679
2804,0,0.000758858,0.006192904
2805,0,0.000739656,0.006191623
2806,0,0.000867919,0.006184069
2807,0,0.000933551,0.006197923
2808,0,0.000763353,0.006206784
2809,0,0.000767614,0.006176723
2810,0,0.000777343,0.006197793
2811,0,0.000954082,0.00616989
2812,0,0.000792075,0.006160428
2813,0,0.000817811,0.006183355
2814,0,0.000865882,0.006144241
2815,0,0.000992487,0.006166969
2816,0,0.000728749,0.006174577
2817,0,0.00081792,0.006176536
2818,0,0.000775944,0.006176484
2819,0,0.000999201,0.006157353
2820,0,0.000831347,0.006179516
2821,0,0.000804042,0.006144384
2822,0,0.00080711,0.00618011
2823,0,0.000725603,0.006171183
2824,0,0.000702544,0.006164619
2825,0,0.000800304,0.006169922
2826,0,0.000697128,0.006157038
2827,0,0.000712209,0.006166947
2828,0,0.000780993,0.006174898
2829,0,0.000827282,0.006155658
2830,0,0.000809217,0.006152387
2831,0,0.000843331,0.006160664
2832,0,0.000934025,0.006144538
2833,0,0.001068725,0.006135859
2834,0,0.000705943,0.006144847
2835,0,0.000647179,0.006158683
2836,0,0.000802574,0.006144454
2837,0,0.000898267,0.006135899
2838,0,0.000800411,0.006148935
2839,0,0.000753649,0.006124968
2840,0,0.000928396,0.006142272
2841,0,0.000904092,0.006156366
2842,0,0.000721012,0.006153491
2843,0,0.000765665,0.006127181
2844,0,0.000751333,0.00616389
2845,0,0.000889239,0.006130783
2846,0,0.000858311,0.006137127
2847,0,0.000791069,0.006149706
2848,0,0.000909607,0.006107355
2849,0,0.000776662,0.006122094
2850,0,0.000779795,0.006158921
2851,0,0.000973682,0.006132311
2852,0,0.000810072,0.006113766
2853,0,0.000859916,0.006120934
2854,0,0.000761819,0.006113216
2855,0,0.000727621,0.006119856
2856,0,0.000735291,0.006129879
2857,0,0.000921308,0.006129168
2858,0,0.000848831,0.006124462
2859,0,0.000813329,0.006132659
2860,0,0.000929054,0.006108691
2861,0,0.000885776,0.006125093
2862,0,0.000717464,0.006124964
2863,0,0.000604159,0.006108123
2864,0,0.000776773,0.006099123
2865,0,0.000712194,0.00611484
2866,0,0.000863643,0.006131492
2867,0,0.000710655,0.006116769
2868,0,0.001066359,0.00609726
2869,0,0.001034118,0.006111663
2870,0,0.000863869,0.006095782
2871,0,0.000865025,0.00609818
2872,0,0.000871074,0.006089472
2873,0,0.000804608,0.006099004
2874,0,0.000696425,0.006097881
2875,0,0.000839674,0.006072719
2876,0,0.001001759,0.006086521
2877,0,0.000826376,0.006083179
2878,0,0.000806666,0.006106915
2879,0,0.000923438,0.006066782
2880,0,0.000860788,0.006075213
2881,0,0.000803712,0.006058333
2882,0,0.000959729,0.006067741
2883,0,0.000856027,0.006058614
2884,0,0.000792149,0.006056283
2885,0,0.00095478,0.006095138
2886,0,0.00077235,0.006072469
2887,0,0.000977626,0.006076436
2888,0,0.000757453,0.00606065
2889,0,0.000728,0.006059197
2890,0,0.000740613,0.006094337
2891,0,0.000799934,0.006048479
2892,0,0.000771546,0.006051271
2893,0,0.000777385,0.006065639
2894,0,0.000750634,0.006075795
2895,0,0.000748666,0.006045292
2896,0,0.00079062,0.006030135
2897,0,0.000892901,0.006049094
2898,0,0.000919327,0.006038176
2899,0,0.000920183,0.006044815
2900,0,0.000827862,0.006050285
2901,0,0.000795765,0.006039524
2902,0,0.000732373,0.006034659
2903,0,0.000824547,0.0060244
2904,0,0.000917112,0.006035543
2905,0,0.000797068,0.006046357
2906,0,0.000806634,0.006029746
2907,0,0.000789955,0.006023854
2908,0,0.000769266,0.006032583
2909,0,0.000816053,0.006024966
2910,0,0.000702139,0.006042197
2911,0,0.000846031,0.006045756
2912,0,0.000840882,0.006039364
2913,0,0.00081966,0.006029332
2914,0,0.000858449,0.006020934
2915,0,0.000697487,0.006023022
2916,0,0.00066747,0.006019905
2917,0,0.000828417,0.006006304
2918,0,0.000755962,0.006006279
2919,0,0.000766835,0.006023634
2920,0,0.000709736,0.005996399
2921,0,0.000927324,0.006019939
2922,0,0.000736771,0.006012877
2923,0,0.000791133,0.005995054
2924,0,0.00083151,0.005997063
2925,0,0.00086439,0.005987864
2926,0,0.000760494,0.00599083
2927,0,0.000798115,0.006005907
2928,0,0.000885405,0.006006565
2929,0,0.000683446,0.005986548
2930,0,0.00079488,0.00598448
2931,0,0.000701562,0.005983512
2932,0,0.000888409,0.006009545
2933,0,0.000864127,0.006002108
2934,0,0.000731204,0.006001827
2935,0,0.000738742,0.005973716
2936,0,0.000686518,0.005995553
2937,0,0.00090982,0.005984009
2938,0,0.000958355,0.005987501
2939,0,0.000831117,0.005976056
2940,0,0.000646117,0.005984193
2941,0,0.00091924,0.005967089
2942,0,0.000758147,0.005960244
2943,0,0.000766314,0.005972074
2944,0,0.000699426,0.005999887
2945,0,0.000879825,0.005967496
2946,0,0.000985935,0.005955703
2947,0,0.000969454,0.005969599
2948,0,0.000708838,0.005947707
2949,0,0.000666853,0.005974262
2950,0,0.000776182,0.005969313
2951,0,0.00084408,0.005941252
2952,0,0.001035617,0.005933634
2953,0,0.000789525,0.005929083
2954,0,0.000808142,0.005947914
2955,0,0.000720064,0.005942734
2956,0,0.000927895,0.005956749
2957,0,0.000751431,0.005941916
2958,0,0.001100743,0.00594427
2959,0,0.000992184,0.005924868
2960,0,0.000835343,0.005932976
2961,0,0.000867003,0.005962239
2962,0,0.000800043,0.005928423
2963,0,0.00095119,0.005944565
2964,0,0.000751688,0.005923446
2965,0,0.000881951,0.005931351
2966,0,0.000812716,0.005937378
2967,0,0.000842661,0.005929244
2968,0,0.00093969,0.005939202
2969,0,0.000777794,0.005932812
2970,0,0.000719307,0.005935738
2971,0,0.000991193,0.005910974
2972,0,0.000822927,0.005922525
2973,0,0.000601481,0.005931965
2974,0,0.000918963,0.005941038
2975,0,0.000724329,0.00593399
2976,0,0.000925489,0.005901761
2977,0,0.000885289,0.005942304
2978,0,0.000696244,0.005913078
2979,0,0.000809362,0.00591902
2980,0,0.000732115,0.005945371
2981,0,0.000835187,0.005911229
2982,0,0.000713381,0.005916621
2983,0,0.000725907,0.005884881
2984,0,0.000756253,0.005905153
2985,0,0.000813563,0.005910013
2986,0,0.000811684,0.005890738
2987,0,0.000746753,0.005918565
2988,0,0.000883265,0.005909074
2989,0,0.000793461,0.005899903
2990,0,0.000793256,0.005895469
2991,0,0.000899684,0.005902928
2992,0,0.00080765,0.005903162
2993,0,0.000740197,0.005898564
2994,0,0.000757419,0.005886137
2995,0,0.000792168,0.005905345
2996,0,0.000879961,0.00589346
2997,0,0.000862048,0.005883021
2998,0,0.000950847,0.005894421
2999,0,0.000716036,0.005902409
3000,0,0.000767106,0.005871186
3001,0,0.000833117,0.005889633
3002,0,0.000755215,0.005877074
3003,0,0.000917276,0.005883907
3004,0,0.00074147,0.005889
3005,0,0.000797788,0.005884177
3006,0,0.000742889,0.005883893
3007,0,0.000704041,0.005862898
3008,0,0.001024559,0.005904365
3009,0,0.000887096,0.005858754
3010,0,0.00084838,0.005878849
3011,0,0.000768706,0.005867003
3012,0,0.000694172,0.005859015
3013,0,0.000886269,0.005881559
3014,0,0.000914008,0.005862249
3015,0,0.000781299,0.005860751
3016,0,0.000673913,0.005863911
3017,0,0.000736716,0.005842787
3018,0,0.000637532,0.005900539
3019,0,0.000886819,0.005828745
3020,0,0.000735435,0.005844288
3021,0,0.000764299,0.005852349
3022,0,0.000665827,0.005850726
3023,0,0.000807944,0.005857402
3024,0,0.000886791,0.005839462
3025,0,0.000901469,0.005849305
3026,0,0.00073671,0.005871421
3027,0,0.000900767,0.005845106
3028,0,0.000678793,0.005822016
3029,0,0.000787644,0.005860299
3030,0,0.000871809,0.005838776
3031,0,0.000933875,0.005847879
3032,0,0.000898338,0.005854108
3033,0,0.000728639,0.005836238
3034,0,0.000848401,0.005830478
3035,0,0.000742361,0.005865085
3036,0,0.000708015,0.005838556
3037,0,0.000709404,0.005841748
3038,0,0.000596866,0.005831781
3039,0,0.00111169,0.005849554
3040,0,0.00079783,0.005827242
3041,0,0.000810721,0.005827391
3042,0,0.000784234,0.005851492
3043,0,0.000776435,0.005821444
3044,0,0.001084255,0.005850165
3045,0,0.000834498,0.005833345
3046,0,0.000708887,0.005842445
3047,0,0.000759281,0.005853866
3048,0,0.000815714,0.005825535
3049,0,0.000825575,0.005815406
3050,0,0.000964984,0.005840141
3051,0,0.000768692,0.005835288
3052,0,0.000910266,0.005810688
3053,0,0.000883954,0.005842675
3054,0,0.000597683,0.00581287
3055,0,0.0006692,0.005794298
3056,0,0.000905445,0.005827667
3057,0,0.00077209,0.005830219
3058,0,0.000917476,0.005827618
3059,0,0.000871568,0.005807119
3060,0,0.000807879,0.005796253
3061,0,0.001000556,0.005776387
3062,0,0.000721705,0.005818244
3063,0,0.000824628,0.005819142
3064,0,0.00069416,0.005817979
3065,0,0.000820485,0.005823165
3066,0,0.000704112,0.005782838
3067,0,0.000793934,0.005801226
3068,0,0.000773652,0.005802826
3069,0,0.000793064,0.005786614
3070,0,0.00087347,0.005802117
3071,0,0.000854972,0.005796383
3072,0,0.000783716,0.005799124
3073,0,0.000787653,0.005791797
3074,0,0.000968203,0.005800832
3075,0,0.000634792,0.005780962
3076,0,0.000682535,0.005782108
3077,0,0.000588774,0.005800049
3078,0,0.000924937,0.005793731
3079,0,0.000788382,0.005802153
3080,0,0.000663871,0.005768199
3081,0,0.001039428,0.00581069
3082,0,0.000913143,0.005778565
3083,0,0.000768485,0.005796949
3084,0,0.000730143,0.005786597
3085,0,0.000723197,0.005792117
3086,0,0.000659917,0.005775214
3087,0,0.000779903,0.005795987
3088,0,0.000860841,0.00577108
3089,0,0.000802214,0.00577334
3090,0,0.000756685,0.00577134
3091,0,0.000703125,0.005774629
3092,0,0.000864128,0.005757309
3093,0,0.000789427,0.005806714
3094,0,0.000688271,0.005815391
3095,0,0.000701991,0.005756837
3096,0,0.001164824,0.005808244
3097,0,0.000668377,0.005788908
3098,0,0.000684811,0.005772852
3099,0,0.000803031,0.005751341
3100,0,0.000969836,0.005785488
3101,0,0.000735987,0.005768945
3102,0,0.00077494,0.005774948
3103,0,0.000793891,0.005740334
3104,0,0.000719502,0.005790252
3105,0,0.000788958,0.005781175
3106,0,0.000971992,0.005764381
3107,0,0.000821465,0.005765955
3108,0,0.000926775,0.005739241
3109,0,0.000924006,0.005745735
3110,0,0.000835898,0.005795755
3111,0,0.000611893,0.005757295
3112,0,0.000676191,0.005744075
3113,0,0.000737599,0.005767044
3114,0,0.000878051,0.005782288
3115,0,0.000749265,0.005758299
3116,0,0.000795628,0.005760117
3117,0,0.000682131,0.005765029
3118,0,0.000871084,0.005755435
3119,0,0.000749324,0.005757118
3120,0,0.000791057,0.005773515
3121,0,0.000748482,0.005757526
3122,0,0.000896132,0.005782741
3123,0,0.000803388,0.005742334
3124,0,0.00070628,0.005756424
3125,0,0.000781979,0.005762421
3126,0,0.000920745,0.005743168
3127,0,0.000801438,0.005738279
3128,0,0.000721158,0.005750995
3129,0,0.000716637,0.005758503
3130,0,0.000847783,0.00575499
3131,0,0.000864734,0.005748936
3132,0,0.000861984,0.005737242
3133,0,0.000754148,0.005746699
3134,0,0.000939574,0.005729626
3135,0,0.000769879,0.005720582
