,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
,,,,,,,,0,모든 폭약,0,모든 뇌관,0,모든 암석분류,0,모든 암석명,0,모든 심발
,,,,,,,,1,에멀젼C,1,비전기,1,변성암,1,규장암,1,Cylinder-cut
,,,,,,,,2,정밀폭약,2,전기,2,퇴적암,2,사암,2,TBM 선굴착
,,,,,,,,3,함수폭약,3,전자,3,화성암,3,석회암,3,V-CUT
,,,,,,,,,,,,,,4,섬록암,4,라인 드릴링
,,,,,,,,,,,,,,5,셰일,5,분착식 다단발파
,,,,,,,,,,,,,,6,안산암,6,선대구경
,,,,,,,,,,,,,,7,응회암,7,수직구
,,,,,,,,,,,,,,8,편마암,,
,,,,,,,,,,,,,,9,편암,,
,,,,,,,,,,,,,,10,화강반암,,
,,,,,,,,,,,,,,11, 화강암,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,K,n,s,exp,det,rot,roc,cen,,,,,,,,,
0,264.0998956,-1.784560395,0.10969961,에멀젼C,전자,화성암,모든 암종,선대구경,,,,,,,,,
0,190.9419737,-1.716319527,0.117799161,에멀젼C,전자,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,254.938219,-1.767690916,0.103480202,에멀젼C,전자,모든 암석분류,규장암,선대구경,,,,,,,,,
0,288.4632232,-1.770178571,0.093477851,에멀젼C,전자,모든 암석분류,사암,선대구경,,,,,,,,,
0,332.0122678,-1.827907378,0.087753095,에멀젼C,전자,모든 암석분류,석회암,선대구경,,,,,,,,,
0,365.5298993,-1.868492055,0.085415811,에멀젼C,전자,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,320.802111,-1.733567218,0.080875395,에멀젼C,전자,모든 암석분류,셰일,선대구경,,,,,,,,,
0,240.4245495,-1.431722109,0.129746063,에멀젼C,전자,모든 암석분류,안산암,선대구경,,,,,,,,,
0,78.48106149,-1.039486841,0.198781245,에멀젼C,전자,모든 암석분류,응회암,선대구경,,,,,,,,,
0,6.681007163,-1.005422959,0.179849722,에멀젼C,전자,모든 암석분류,편마암,선대구경,,,,,,,,,
0,63.03293736,-1.250880639,0.115003565,에멀젼C,전자,모든 암석분류,편암,선대구경,,,,,,,,,
0,162.3343429,-1.50611957,0.110279442,에멀젼C,전자,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,274.7481806,-1.781991928,0.112829978,에멀젼C,전자,모든 암석분류,화강암,선대구경,,,,,,,,,
0,80.07967003,-1.313740004,0.270813102,에멀젼C,전자,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,-11.74470657,-0.83925892,0.45570816,에멀젼C,전자,변성암,모든 암종,수직구,,,,,,,,,
0,14.31785736,-1.025673251,0.462317998,에멀젼C,전자,퇴적암,모든 암종,수직구,,,,,,,,,
0,97.78255721,-1.320682948,0.320242535,에멀젼C,전자,화성암,모든 암종,수직구,,,,,,,,,
0,80.07967003,-1.313740004,0.270813102,에멀젼C,전자,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,125.696972,-1.370781059,0.260169672,에멀젼C,전자,모든 암석분류,규장암,수직구,,,,,,,,,
0,151.0934974,-1.43077238,0.246661211,에멀젼C,전자,모든 암석분류,사암,수직구,,,,,,,,,
0,214.6948067,-1.5860776,0.2133064,에멀젼C,전자,모든 암석분류,석회암,수직구,,,,,,,,,
0,280.9069287,-1.725268277,0.208567702,에멀젼C,전자,모든 암석분류,섬록암,수직구,,,,,,,,,
0,277.7327328,-1.717554327,0.196572658,에멀젼C,전자,모든 암석분류,셰일,수직구,,,,,,,,,
0,235.9151063,-1.527118002,0.253746052,에멀젼C,전자,모든 암석분류,안산암,수직구,,,,,,,,,
0,70.63866564,-1.136137078,0.312383013,에멀젼C,전자,모든 암석분류,응회암,수직구,,,,,,,,,
0,17.92714723,-1.096215951,0.319981095,에멀젼C,전자,모든 암석분류,편마암,수직구,,,,,,,,,
0,31.52392972,-1.209721047,0.275593583,에멀젼C,전자,모든 암석분류,편암,수직구,,,,,,,,,
0,101.1529677,-1.486940013,0.267808115,에멀젼C,전자,모든 암석분류,화강반암,수직구,,,,,,,,,
0,175.9018398,-1.739239366,0.263013494,에멀젼C,전자,모든 암석분류,화강암,수직구,,,,,,,,,
0,38.72257098,-1.441259095,0.16162562,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,114.4222397,-1.684244083,0.069706321,정밀폭약,모든 뇌관,변성암,모든 암종,모든 심발,,,,,,,,,
0,307.5588276,-2.113418948,0.099194501,정밀폭약,모든 뇌관,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,39.16958336,-1.431188535,0.158677384,정밀폭약,모든 뇌관,화성암,모든 암종,모든 심발,,,,,,,,,
0,38.72257098,-1.441259095,0.16162562,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,243.0651663,-1.768096764,0.090134589,정밀폭약,모든 뇌관,모든 암석분류,규장암,모든 심발,,,,,,,,,
0,293.5170833,-2.016791652,0.079840809,정밀폭약,모든 뇌관,모든 암석분류,사암,모든 심발,,,,,,,,,
0,287.3934107,-2.103634453,0.101583585,정밀폭약,모든 뇌관,모든 암석분류,석회암,모든 심발,,,,,,,,,
0,30.00513503,-1.380625943,0.075785965,정밀폭약,모든 뇌관,모든 암석분류,섬록암,모든 심발,,,,,,,,,
0,-3.008843536,-1.019529331,0.135005114,정밀폭약,모든 뇌관,모든 암석분류,셰일,모든 심발,,,,,,,,,
0,4.240595474,-0.900916923,0.194114605,정밀폭약,모든 뇌관,모든 암석분류,안산암,모든 심발,,,,,,,,,
0,57.7327791,-1.257743192,0.165859358,정밀폭약,모든 뇌관,모든 암석분류,응회암,모든 심발,,,,,,,,,
0,111.1693313,-1.678366797,0.07245525,정밀폭약,모든 뇌관,모든 암석분류,편마암,모든 심발,,,,,,,,,
0,96.41955181,-1.633478299,0.082358261,정밀폭약,모든 뇌관,모든 암석분류,편암,모든 심발,,,,,,,,,
0,52.06717102,-1.477363137,0.089490076,정밀폭약,모든 뇌관,모든 암석분류,화강반암,모든 심발,,,,,,,,,
0,42.45196408,-1.474683589,0.159769374,정밀폭약,모든 뇌관,모든 암석분류,화강암,모든 심발,,,,,,,,,
0,54.36936343,-1.51624212,0.141201816,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,121.3563355,-1.734510954,0.030334784,정밀폭약,모든 뇌관,변성암,모든 암종,Cylinder-cut,,,,,,,,,
0,306.3082187,-2.119939019,0.101101002,정밀폭약,모든 뇌관,퇴적암,모든 암종,Cylinder-cut,,,,,,,,,
0,61.28184802,-1.531236038,0.130548748,정밀폭약,모든 뇌관,화성암,모든 암종,Cylinder-cut,,,,,,,,,
0,54.36936343,-1.51624212,0.141201816,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,237.5374273,-1.808746106,0.114373925,정밀폭약,모든 뇌관,모든 암석분류,규장암,Cylinder-cut,,,,,,,,,
0,248.4525848,-2.02234558,0.116095916,정밀폭약,모든 뇌관,모든 암석분류,사암,Cylinder-cut,,,,,,,,,
0,208.3450325,-2.026078228,0.104561895,정밀폭약,모든 뇌관,모든 암석분류,석회암,Cylinder-cut,,,,,,,,,
0,41.33923806,-1.444867606,0.071848847,정밀폭약,모든 뇌관,모든 암석분류,섬록암,Cylinder-cut,,,,,,,,,
0,-5.856867548,-1.013435417,0.129560291,정밀폭약,모든 뇌관,모든 암석분류,셰일,Cylinder-cut,,,,,,,,,
0,3.760025895,-0.941294897,0.171675502,정밀폭약,모든 뇌관,모든 암석분류,안산암,Cylinder-cut,,,,,,,,,
0,19.64317027,-1.165494611,0.130185176,정밀폭약,모든 뇌관,모든 암석분류,응회암,Cylinder-cut,,,,,,,,,
0,35.50241796,-1.464750374,0.051147648,정밀폭약,모든 뇌관,모든 암석분류,편마암,Cylinder-cut,,,,,,,,,
0,47.75514975,-1.503919772,0.057941316,정밀폭약,모든 뇌관,모든 암석분류,편암,Cylinder-cut,,,,,,,,,
0,59.19053724,-1.502106737,0.08555601,정밀폭약,모든 뇌관,모든 암석분류,화강반암,Cylinder-cut,,,,,,,,,
0,103.0119792,-1.668091023,0.119742656,정밀폭약,모든 뇌관,모든 암석분류,화강암,Cylinder-cut,,,,,,,,,
0,13.56547097,-0.938159113,0.485966733,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,63.0964023,-1.195024225,0.247329205,정밀폭약,모든 뇌관,변성암,모든 암종,TBM 선굴착,,,,,,,,,
0,173.0318037,-1.439463772,0.308728906,정밀폭약,모든 뇌관,퇴적암,모든 암종,TBM 선굴착,,,,,,,,,
0,17.20969351,-0.997250101,0.380699511,정밀폭약,모든 뇌관,화성암,모든 암종,TBM 선굴착,,,,,,,,,
0,13.56547097,-0.938159113,0.485966733,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,166.7141007,-1.400570474,0.259813839,정밀폭약,모든 뇌관,모든 암석분류,규장암,TBM 선굴착,,,,,,,,,
0,187.0465088,-1.662535873,0.212133509,정밀폭약,모든 뇌관,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,159.4884524,-1.62325734,0.155063658,정밀폭약,모든 뇌관,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,86.75022019,-1.338411496,0.145356945,정밀폭약,모든 뇌관,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,-4.507358756,-0.992277691,0.164541426,정밀폭약,모든 뇌관,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,-5.471235021,-0.953658777,0.175295438,정밀폭약,모든 뇌관,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,-3.578769971,-1.056260163,0.163777881,정밀폭약,모든 뇌관,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,8.407946378,-1.195265169,0.139212324,정밀폭약,모든 뇌관,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,6.109044026,-1.108695569,0.184683748,정밀폭약,모든 뇌관,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,5.518368109,-1.006152204,0.261243966,정밀폭약,모든 뇌관,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,20.68381455,-0.936588931,0.390838256,정밀폭약,모든 뇌관,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,12.95845996,-1.130367629,0.21647837,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,35.9303351,-1.343827851,0.096449319,정밀폭약,모든 뇌관,변성암,모든 암종,V-CUT,,,,,,,,,
0,75.67850386,-1.377052322,0.136283949,정밀폭약,모든 뇌관,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,8.845662267,-1.039654723,0.25251743,정밀폭약,모든 뇌관,화성암,모든 암종,V-CUT,,,,,,,,,
0,12.95845996,-1.130367629,0.21647837,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,166.9798857,-1.397995671,0.13291953,정밀폭약,모든 뇌관,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,178.963289,-1.58380371,0.100825295,정밀폭약,모든 뇌관,모든 암석분류,사암,V-CUT,,,,,,,,,
0,153.8532935,-1.484130412,0.0839413,정밀폭약,모든 뇌관,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,124.3476797,-1.363427761,0.078554278,정밀폭약,모든 뇌관,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,87.55964807,-1.253556217,0.079163632,정밀폭약,모든 뇌관,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,45.62762529,-1.160998669,0.08752286,정밀폭약,모든 뇌관,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,29.78399386,-1.213065864,0.100858946,정밀폭약,모든 뇌관,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,33.38056586,-1.326072581,0.100298827,정밀폭약,모든 뇌관,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,26.86612755,-1.231911565,0.138808614,정밀폭약,모든 뇌관,모든 암석분류,편암,V-CUT,,,,,,,,,
0,23.1664256,-1.110914453,0.206844288,정밀폭약,모든 뇌관,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,5.371287793,-1.038675678,0.25118522,정밀폭약,모든 뇌관,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,61.72840191,-1.40865523,0.167573026,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,33.64196646,-1.36090388,0.137563579,정밀폭약,모든 뇌관,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,51.95614771,-1.353157637,0.179611,정밀폭약,모든 뇌관,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,60.09051543,-1.415716356,0.168866489,정밀폭약,모든 뇌관,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,61.72840191,-1.40865523,0.167573026,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,165.252965,-1.538185547,0.093933078,정밀폭약,모든 뇌관,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,182.1992126,-1.625830005,0.09366969,정밀폭약,모든 뇌관,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,194.6447169,-1.515067709,0.113911819,정밀폭약,모든 뇌관,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,181.444619,-1.391414143,0.120963105,정밀폭약,모든 뇌관,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,176.9013353,-1.307922992,0.120890219,정밀폭약,모든 뇌관,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,112.7470014,-1.170848363,0.121879928,정밀폭약,모든 뇌관,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,58.59241492,-1.193105376,0.130360821,정밀폭약,모든 뇌관,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,53.9962875,-1.385145934,0.114037348,정밀폭약,모든 뇌관,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,40.09496503,-1.359650605,0.13331687,정밀폭약,모든 뇌관,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,26.8092289,-1.284988877,0.170061832,정밀폭약,모든 뇌관,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,12.28795177,-1.210315315,0.202306161,정밀폭약,모든 뇌관,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,47.13365143,-1.411105133,0.153317867,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,33.47237183,-1.326685477,0.202138817,정밀폭약,모든 뇌관,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,50.82358457,-1.302380439,0.225703349,정밀폭약,모든 뇌관,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,45.78990715,-1.424658006,0.166369562,정밀폭약,모든 뇌관,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,47.13365143,-1.411105133,0.153317867,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,144.1807087,-1.536053391,0.130265599,정밀폭약,모든 뇌관,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,195.131074,-1.618543472,0.149839745,정밀폭약,모든 뇌관,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,228.3132856,-1.55536052,0.166706033,정밀폭약,모든 뇌관,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,230.247821,-1.47567775,0.178259958,정밀폭약,모든 뇌관,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,229.838877,-1.375951965,0.183086107,정밀폭약,모든 뇌관,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,202.5571854,-1.281464956,0.171897229,정밀폭약,모든 뇌관,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,55.55119449,-1.076979212,0.190393366,정밀폭약,모든 뇌관,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,35.21765519,-1.181108563,0.191958077,정밀폭약,모든 뇌관,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,36.20739342,-1.343425666,0.153169886,정밀폭약,모든 뇌관,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,29.79824156,-1.367632219,0.1565787,정밀폭약,모든 뇌관,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,12.76332822,-1.310135844,0.187849561,정밀폭약,모든 뇌관,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,25.72585075,-1.375093163,0.189256164,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,25.86739695,-1.194496759,0.266196483,정밀폭약,모든 뇌관,변성암,모든 암종,선대구경,,,,,,,,,
0,44.59172718,-1.205777994,0.258230211,정밀폭약,모든 뇌관,퇴적암,모든 암종,선대구경,,,,,,,,,
0,25.85106646,-1.367359974,0.189976918,정밀폭약,모든 뇌관,화성암,모든 암종,선대구경,,,,,,,,,
0,25.72585075,-1.375093163,0.189256164,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,119.7903602,-1.448941285,0.191111104,정밀폭약,모든 뇌관,모든 암석분류,규장암,선대구경,,,,,,,,,
0,199.171707,-1.61046364,0.177640509,정밀폭약,모든 뇌관,모든 암석분류,사암,선대구경,,,,,,,,,
0,234.6545996,-1.615834264,0.188788167,정밀폭약,모든 뇌관,모든 암석분류,석회암,선대구경,,,,,,,,,
0,243.8872936,-1.564948504,0.198758549,정밀폭약,모든 뇌관,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,249.182572,-1.490418738,0.204416448,정밀폭약,모든 뇌관,모든 암석분류,셰일,선대구경,,,,,,,,,
0,228.2044464,-1.426698319,0.204179063,정밀폭약,모든 뇌관,모든 암석분류,안산암,선대구경,,,,,,,,,
0,81.54493447,-1.192101367,0.229163319,정밀폭약,모든 뇌관,모든 암석분류,응회암,선대구경,,,,,,,,,
0,26.22090764,-1.101630931,0.228794492,정밀폭약,모든 뇌관,모든 암석분류,편마암,선대구경,,,,,,,,,
0,15.30211908,-1.149134924,0.222072193,정밀폭약,모든 뇌관,모든 암석분류,편암,선대구경,,,,,,,,,
0,25.95392454,-1.351966124,0.175631993,정밀폭약,모든 뇌관,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,23.83122458,-1.371940583,0.189372256,정밀폭약,모든 뇌관,모든 암석분류,화강암,선대구경,,,,,,,,,
0,11.07850082,-0.941233974,0.410171684,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,15.65863414,-0.774612172,0.436762625,정밀폭약,모든 뇌관,변성암,모든 암종,수직구,,,,,,,,,
0,0.108785485,-0.721672891,0.482466021,정밀폭약,모든 뇌관,퇴적암,모든 암종,수직구,,,,,,,,,
0,-2.821665067,-0.936751087,0.394649197,정밀폭약,모든 뇌관,화성암,모든 암종,수직구,,,,,,,,,
0,11.07850082,-0.941233974,0.410171684,정밀폭약,모든 뇌관,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,89.53033723,-1.078122246,0.369047541,정밀폭약,모든 뇌관,모든 암석분류,규장암,수직구,,,,,,,,,
0,146.7061642,-1.2416472,0.354150438,정밀폭약,모든 뇌관,모든 암석분류,사암,수직구,,,,,,,,,
0,169.7648227,-1.286829778,0.334633595,정밀폭약,모든 뇌관,모든 암석분류,석회암,수직구,,,,,,,,,
0,187.8869572,-1.295344431,0.334238548,정밀폭약,모든 뇌관,모든 암석분류,섬록암,수직구,,,,,,,,,
0,188.7105775,-1.284959026,0.338106749,정밀폭약,모든 뇌관,모든 암석분류,셰일,수직구,,,,,,,,,
0,185.9904464,-1.25929551,0.348053055,정밀폭약,모든 뇌관,모든 암석분류,안산암,수직구,,,,,,,,,
0,64.57436157,-1.058164965,0.393844496,정밀폭약,모든 뇌관,모든 암석분류,응회암,수직구,,,,,,,,,
0,14.55594417,-0.938250574,0.409433223,정밀폭약,모든 뇌관,모든 암석분류,편마암,수직구,,,,,,,,,
0,-1.969438793,-0.90879219,0.402300463,정밀폭약,모든 뇌관,모든 암석분류,편암,수직구,,,,,,,,,
0,-4.576334766,-0.947170237,0.402543942,정밀폭약,모든 뇌관,모든 암석분류,화강반암,수직구,,,,,,,,,
0,2.786781721,-1.090610643,0.369048475,정밀폭약,모든 뇌관,모든 암석분류,화강암,수직구,,,,,,,,,
0,61.06140034,-1.604463019,0.099262919,정밀폭약,비전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,114.040888,-1.685420593,0.06873987,정밀폭약,비전기,변성암,모든 암종,모든 심발,,,,,,,,,
0,225.0278176,-1.945346405,0.041737289,정밀폭약,비전기,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,84.35776777,-1.731337837,0.076746662,정밀폭약,비전기,화성암,모든 암종,모든 심발,,,,,,,,,
0,61.06140034,-1.604463019,0.099262919,정밀폭약,비전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,210.7959134,-1.740533944,0.093363527,정밀폭약,비전기,모든 암석분류,규장암,모든 심발,,,,,,,,,
0,265.7201338,-1.869236073,0.084970568,정밀폭약,비전기,모든 암석분류,사암,모든 심발,,,,,,,,,
0,260.309989,-1.905821202,0.046377539,정밀폭약,비전기,모든 암석분류,석회암,모든 심발,,,,,,,,,
0,243.3757403,-1.678979769,-0.019036794,정밀폭약,비전기,모든 암석분류,섬록암,모든 심발,,,,,,,,,
0,239.2891018,-1.503514954,0.043843044,정밀폭약,비전기,모든 암석분류,셰일,모든 심발,,,,,,,,,
0,105.9220121,-1.316234034,0.077406365,정밀폭약,비전기,모든 암석분류,안산암,모든 심발,,,,,,,,,
0,75.98437784,-1.457858352,0.104163578,정밀폭약,비전기,모든 암석분류,응회암,모든 심발,,,,,,,,,
0,112.7514434,-1.680431693,0.074331517,정밀폭약,비전기,모든 암석분류,편마암,모든 심발,,,,,,,,,
0,124.6851917,-1.769458068,0.031754137,정밀폭약,비전기,모든 암석분류,편암,모든 심발,,,,,,,,,
0,87.92078027,-1.744828832,-0.007955388,정밀폭약,비전기,모든 암석분류,화강반암,모든 심발,,,,,,,,,
0,82.14068371,-1.732402235,0.073051037,정밀폭약,비전기,모든 암석분류,화강암,모든 심발,,,,,,,,,
0,132.9324536,-1.787243111,0.039865927,정밀폭약,비전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,120.6966651,-1.736591959,0.031920939,정밀폭약,비전기,변성암,모든 암종,Cylinder-cut,,,,,,,,,
0,324.1827787,-2.032960592,0.003284497,정밀폭약,비전기,퇴적암,모든 암종,Cylinder-cut,,,,,,,,,
0,425.5918624,-2.12209759,0.01204667,정밀폭약,비전기,화성암,모든 암종,Cylinder-cut,,,,,,,,,
0,132.9324536,-1.787243111,0.039865927,정밀폭약,비전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,233.3563816,-1.886121852,0.042391229,정밀폭약,비전기,모든 암석분류,규장암,Cylinder-cut,,,,,,,,,
0,257.789639,-1.958950199,0.026434269,정밀폭약,비전기,모든 암석분류,사암,Cylinder-cut,,,,,,,,,
0,303.201833,-1.876893069,-0.023235978,정밀폭약,비전기,모든 암석분류,석회암,Cylinder-cut,,,,,,,,,
0,284.217003,-1.723453791,-0.037806717,정밀폭약,비전기,모든 암석분류,섬록암,Cylinder-cut,,,,,,,,,
0,229.5212251,-1.548474224,0.004534988,정밀폭약,비전기,모든 암석분류,셰일,Cylinder-cut,,,,,,,,,
0,107.5447108,-1.310420916,0.064753725,정밀폭약,비전기,모든 암석분류,안산암,Cylinder-cut,,,,,,,,,
0,58.77492556,-1.430928658,0.078324717,정밀폭약,비전기,모든 암석분류,응회암,Cylinder-cut,,,,,,,,,
0,107.6573285,-1.702479713,0.032923652,정밀폭약,비전기,모든 암석분류,편마암,Cylinder-cut,,,,,,,,,
0,227.5376799,-1.958675053,-0.029952364,정밀폭약,비전기,모든 암석분류,편암,Cylinder-cut,,,,,,,,,
0,338.8985333,-2.071954054,-0.067146152,정밀폭약,비전기,모든 암석분류,화강반암,Cylinder-cut,,,,,,,,,
0,423.5614269,-2.116914316,0.015961856,정밀폭약,비전기,모든 암석분류,화강암,Cylinder-cut,,,,,,,,,
0,83.60757015,-1.321557095,0.121377802,정밀폭약,비전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,62.06184048,-1.386693365,0.027810544,정밀폭약,비전기,변성암,모든 암종,TBM 선굴착,,,,,,,,,
0,233.7790388,-1.557349263,-0.022495819,정밀폭약,비전기,퇴적암,모든 암종,TBM 선굴착,,,,,,,,,
0,356.2451173,-1.77339238,0.084781945,정밀폭약,비전기,화성암,모든 암종,TBM 선굴착,,,,,,,,,
0,83.60757015,-1.321557095,0.121377802,정밀폭약,비전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,177.6142179,-1.53062444,0.056895588,정밀폭약,비전기,모든 암석분류,규장암,TBM 선굴착,,,,,,,,,
0,189.8851372,-1.597980014,0.020797909,정밀폭약,비전기,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,212.86747,-1.459964551,0.00610833,정밀폭약,비전기,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,199.4302116,-1.36298061,0.015861879,정밀폭약,비전기,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,159.4610998,-1.272184794,0.038112853,정밀폭약,비전기,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,78.98334361,-1.130459395,0.081996976,정밀폭약,비전기,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,8.969527864,-1.163776854,0.153816448,정밀폭약,비전기,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,56.03317409,-1.439869468,0.130390937,정밀폭약,비전기,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,139.5288069,-1.584708014,0.099825288,정밀폭약,비전기,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,253.4829261,-1.710691659,0.007834674,정밀폭약,비전기,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,332.1196508,-1.692601809,0.056580349,정밀폭약,비전기,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,35.55985573,-1.341373291,0.095755699,정밀폭약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,34.27777469,-1.339470932,0.09671664,정밀폭약,비전기,변성암,모든 암종,V-CUT,,,,,,,,,
0,135.4970027,-1.276027606,-0.000780729,정밀폭약,비전기,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,180.154382,-1.490598033,0.169193384,정밀폭약,비전기,화성암,모든 암종,V-CUT,,,,,,,,,
0,35.55985573,-1.341373291,0.095755699,정밀폭약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,163.3792357,-1.421817981,0.085971636,정밀폭약,비전기,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,145.3221467,-1.383743023,0.074421558,정밀폭약,비전기,모든 암석분류,사암,V-CUT,,,,,,,,,
0,142.0116115,-1.279841485,0.047892622,정밀폭약,비전기,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,128.4084309,-1.225024047,0.025719428,정밀폭약,비전기,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,115.1128385,-1.144045783,0.052971559,정밀폭약,비전기,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,77.6905814,-1.024310344,0.081679125,정밀폭약,비전기,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,2.049739716,-1.059624677,0.107901537,정밀폭약,비전기,모든 암석분류,응회암,V-CUT,,,,,,,,,
